fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
8/pp1r1k2/5p2/7p/7n/P3r1N1/1P6/R4R1K w - - 0 23,-389.0,-249.0,g3h5,capture,14,0.096296,140.0,0
2b5/8/2k2p1R/5r1p/p3KP2/B5P1/8/8 b - - 0 41,139.0,65.0,c8e6,quiet,11,0.097540,74.0,0
2r1k2r/p2pbppp/np2p3/2qnP3/3NNP1P/6P1/PPP3K1/R1BQ1R2 b k - 2 10,25.0,-107.0,c5c7,quiet,28,0.185211,132.0,0
1r3rk1/2q3b1/R1n1b2p/2p1pp1N/Q1p1p1pP/2B1P3/1P2B1P1/3R2K1 b - - 5 22,269.0,65.0,b8c8,quiet,25,0.232229,204.0,0
r3k2r/1b3pp1/1Np1p1q1/pPPpPn2/8/b3BBPp/4QP1P/1R3RK1 b kq - 1 16,-115.0,-8.0,a8d8,quiet,27,0.148197,107.0,0
r3kr2/1p2q3/4bpP1/p2pp2Q/P2B4/2P2R2/2P3PP/4R2K b - - 0 29,-180.0,-155.0,e8d7,quiet,21,0.028754,25.0,0
r2q1rk1/p3ppbp/1p4pn/8/1B1pb3/1P2PN1P/P1PP1PP1/1R1QKB1R b K - 0 9,66.0,59.0,h6f5,quiet,29,0.009754,7.0,0
rnb1k2r/1pq3pp/2P2n2/p7/P2Pp3/1Pb1P3/3B2PP/R2QKBNR w kq - 0 10,-54.0,-6.0,d2c3,capture,27,0.068459,48.0,0
2r3k1/2r2pp1/3q1n1p/pP1p1Q2/PbnP4/2N3PP/5KB1/B1RR4 b - - 0 30,77.0,21.0,d6d7,quiet,24,0.078848,56.0,0
r2qk2r/pp3p2/2pbpnp1/3p1n2/P2P1P2/1PP1P3/R2NQ2P/1KB2BR1 w q - 1 18,-35.0,-48.0,e3e4,quiet,28,0.018442,13.0,0
1B6/5kp1/pp2b2p/8/1P5P/P4r2/1K2R3/8 b - - 0 34,245.0,271.0,f3b3,quiet,13,0.022535,26.0,0
2rr2k1/1b3pp1/p2p4/R1n1p2p/2Np4/QP1P2P1/2P1P2P/5K2 w - - 0 25,-96.0,-18.0,f1e1,quiet,22,0.108862,78.0,0
r2q1k2/3p2bp/p5pn/8/R1Pp4/1P1N4/4BPPP/4K2R w - - 1 19,-115.0,-215.0,e2f3,quiet,20,0.115445,100.0,0
8/7k/1BP5/8/8/2P2R2/5K2/3r1N1r w - - 1 44,493.0,499.0,f2e2,quiet,9,0.001777,6.0,0
r7/3k4/pp4p1/2p2p2/4p1n1/PPN1P1P1/1BPP4/2K4R b - - 1 23,-92.0,-293.0,g4f6,quiet,19,0.214394,201.0,0
r2q3k/1p5p/p1p5/2PbRp2/3P1Q1p/8/2r2RP1/6K1 b - - 2 27,360.0,526.0,c2f2,capture,18,0.065635,166.0,0
rn2kr2/pp2p2b/2p2p1B/3q3P/2NP2pP/4p3/PPP2P2/R2QKBR1 b Qq - 1 11,-110.0,-214.0,e3f2,capture,27,0.120931,104.0,0
r2k3r/1np1bqpb/1p1p4/pP1P1P1p/2P1N1PP/P1BBP3/2Q5/2KR3R b - - 0 23,-169.0,-193.0,h5g4,capture,28,0.026629,24.0,0
r6r/p1pnk1p1/5p1p/4p3/P3N1P1/2P1B3/2K2P2/3R3R b - - 3 19,-354.0,-270.0,a7a5,quiet,19,0.059182,84.0,0
4r1k1/p2b2p1/7q/p1p2p1P/2Np2P1/P2P4/1PP2Q2/5K1R b - - 2 24,209.0,629.0,h6c1,quiet,20,0.204861,420.0,0
5rk1/1bq1b1pp/1p2p3/rB1p4/p3pPN1/P1P3P1/1P2Q2P/1K1R3R b - - 15 22,267.0,195.0,h7h5,quiet,25,0.068571,72.0,0
rnb1kb2/pp3p2/1q1pp3/2p3p1/2PP4/2N3P1/PP2PP2/R2QK1NB w Qq - 1 9,108.0,74.0,d4c5,capture,26,0.045692,34.0,0
5k2/p7/4b3/2R3p1/P1N5/1P6/1KP3r1/8 w - - 1 33,266.0,222.0,c5c7,quiet,11,0.040087,44.0,0
r4rk1/pp2q1pp/2bB1nn1/8/4P3/P1Q2P2/1P5P/2KR1BNR b - - 2 15,-43.0,-116.0,f6e4,capture,23,0.099431,73.0,0
r3kb2/pppb1p2/2n1p2p/1BP4p/Q4N2/8/PP3qPP/2KR3R b q - 3 10,89.0,68.0,f2c5,capture,24,0.028722,21.0,0
8/5B2/R7/6P1/2p5/pr6/1k3P2/6K1 b - - 0 44,12.0,-107.0,b3b5,quiet,9,0.166557,119.0,0
r1bqk3/ppp3bQ/2n5/4p1p1/3P4/2N1PP2/PP4P1/R1B1K1N1 b Qq - 0 12,-79.0,-115.0,d8f6,quiet,23,0.047937,36.0,0
8/5k2/1pq1pp2/5n2/P7/6pP/4Q1P1/4R2K w - - 38 65,-40.0,20.0,e2d1,quiet,13,0.086062,60.0,0
1k6/6pr/ppn5/6Bp/2Nb4/PP6/6PP/3R3K b - - 7 29,46.0,-36.0,h7h8,quiet,16,0.117439,82.0,0
r3k2r/p1pp1pp1/1b3q1n/4n3/3NP1p1/P1P5/1P2NP1P/R1BQ1K1R w kq - 1 10,-117.0,-102.0,e2g3,quiet,26,0.019575,15.0,0
r3kb1r/ppp1n1pp/1n2bp2/1P2p3/P3N1P1/2P2N2/5P1P/R1BK1BR1 b kq - 0 9,62.0,96.0,e8c8,quiet,27,0.046453,34.0,0
r2r2k1/pp2q1p1/3bn3/4pP1p/2B2PnP/2N3P1/PP1R4/R1BQK3 b Q - 0 14,41.0,-68.0,e5f4,capture,25,0.155361,109.0,0
8/3k4/p3p1p1/1p3nP1/n1pPR3/P1P5/1P3P2/2B2K2 w - - 0 31,227.0,393.0,f1e2,quiet,17,0.118742,166.0,0
1k2r3/1pr2q1p/p2Qp2R/3p4/3P4/P1P4P/1P4P1/6K1 w - - 3 35,-201.0,-305.0,d6e5,quiet,18,0.091877,104.0,0
Bn1r2k1/5p2/1p5p/2b5/2N5/4P2P/P1P2KP1/R6R b - - 0 19,-518.0,-580.0,b6b5,quiet,17,0.013987,62.0,0
1k1b3r/4r3/R4p2/1p2p2p/3p2pP/1P4P1/PB3PB1/5K2 w - - 1 33,-2.0,-120.0,a2a3,quiet,19,0.163261,118.0,0
4k2r/q2n1pp1/3bp3/8/3P3p/2NNKP2/1P4PP/3Q3R b - - 0 18,-94.0,-105.0,a7b6,quiet,19,0.014599,11.0,0
2r3rk/3b3p/R4n1p/2p2p2/2nP4/2N3P1/P1P2PB1/4R1K1 b - - 0 22,220.0,141.0,c5d4,capture,20,0.087666,79.0,0
2r3k1/4Q1p1/2p4p/8/p1p5/P2q4/1P5P/K3R3 b - - 1 36,152.0,114.0,c8f8,quiet,14,0.047367,38.0,0
rn1qr1k1/1ppb1p1p/3p2pb/p4p2/2PP1N2/1PNBn3/P5PP/R1BQ1RK1 w - - 0 9,-100.0,-98.0,c1e3,capture,30,0.002657,2.0,0
r2q1rbk/pp2n1pp/2nb1p2/3P4/3P4/1NN2B2/PB4PP/R2Q1RK1 b - - 0 15,69.0,-24.0,c6b4,quiet,26,0.132498,93.0,0
4R3/1R4pk/3b4/3p4/3P3P/7r/8/6K1 w - - 0 32,194.0,262.0,b7d7,quiet,10,0.065407,68.0,0
r3k3/3n1pr1/pp2p3/3p3p/1R2PP1q/N2B1Qn1/P2P2P1/4R1K1 b q - 0 14,212.0,167.0,d7f6,quiet,23,0.048741,45.0,0
8/8/8/7K/p6P/1k6/1P6/8 b - - 0 40,114.0,422.0,b3b2,capture,5,0.260615,308.0,0
8/3k3p/5R2/8/8/8/3K1N1r/8 b - - 10 60,-188.0,-221.0,d7e7,quiet,6,0.034202,33.0,0
8/B2R4/5pp1/p1p5/P1n1kPP1/2r5/4KP2/8 w - - 2 34,30.0,64.0,a7c5,capture,14,0.048009,34.0,0
r2q1rk1/pppnppbp/6p1/6B1/1n2PN2/7P/1P1N1QP1/3R1RK1 w - - 1 15,-60.0,-86.0,d2c4,quiet,25,0.035798,26.0,0
1r6/R7/4b3/2p1kp2/2P1P3/1P1R1PPp/7P/6K1 w - - 0 35,489.0,716.0,e4f5,capture,15,0.040564,227.0,0
r3kb1r/1ppbqppp/2n5/p2p4/P2PnPPP/4R3/1PP1B3/1NBQK1NR w Kkq - 1 9,12.0,-134.0,c2c4,quiet,30,0.201079,146.0,0
2krr3/pppnpp1p/1b2b1p1/8/P3P3/1P2NP2/1BP1BKPP/1R1R4 w - - 5 15,-13.0,33.0,b1c1,quiet,26,0.066048,46.0,0
2r5/3p1k2/p2Qpn2/5p2/2P5/2N3rq/PP2B1b1/3RK1R1 w - - 0 28,23.0,-93.0,e1f2,quiet,19,0.163782,116.0,0
5r2/6pk/p6p/7q/8/Pp6/1P6/K3R3 b - - 3 37,987.0,1421.0,g7g5,quiet,11,0.003116,434.0,0
2r3k1/7p/1P5b/p3p3/3p3P/3PnPPR/1R2KNr1/1N6 b - - 0 29,239.0,289.0,g2f2,capture,19,0.042408,50.0,0
r7/1p1rb2p/4k1p1/1pP5/1P2p1KP/pR2B1P1/P4P2/2R5 b - - 1 32,-8.0,76.0,h7h5,quiet,20,0.119172,84.0,0
rn3rk1/2p1bpp1/p3b3/1p5n/1P2P2p/P1NB1N1P/2P3P1/1RBKR3 w - - 0 12,120.0,14.0,c3d5,quiet,26,0.146003,106.0,0
r5k1/2pb1ppp/3b2r1/P7/3B4/P3PP2/3P1KPP/R6R w - - 1 22,-39.0,-59.0,d4c3,quiet,20,0.028210,20.0,0
r3r1k1/5ppp/P3qn2/R1p5/3P4/1PP2NbP/1K4P1/1N1Q1R2 w - - 0 24,255.0,198.0,d1c2,quiet,22,0.055099,57.0,0
1k1r2r1/pbppbpp1/1p2p3/3Pq3/2P1P3/P1NQ4/1PK1B1P1/R6R w - - 4 14,11.0,-58.0,a1d1,quiet,25,0.098527,69.0,0
6r1/2R3pk/P3b2p/2p1N3/7P/6R1/r7/5K2 b - - 3 38,87.0,134.0,a2a6,capture,13,0.061166,47.0,0
3r2k1/8/7P/8/pR6/Pb2B3/1K6/8 w - - 23 61,315.0,227.0,b4g4,quiet,9,0.072795,88.0,0
r1bqk2r/pp3pp1/1p2p3/3pP2p/1P1Pn3/2PQ3N/1B3PPP/RN3RK1 w - - 0 13,276.0,291.0,f2f3,quiet,28,0.011814,15.0,0
r6r/pp2k2q/2npPb1p/2pQ4/2P2B2/6RB/PP5P/5RK1 b - - 6 22,-309.0,-393.0,f6d4,quiet,22,0.050163,84.0,0
3r1rk1/2p4p/p4q2/1pQbnp2/5P2/5N1P/P3R1P1/4R1K1 w - - 0 29,-228.0,5.0,f4e5,capture,20,0.295122,233.0,0
r2q1b1r/1p2kB1p/pp1p4/4p1N1/5nQ1/2P5/P5PP/R3K1R1 w Q - 6 18,-52.0,-68.0,f7b3,quiet,22,0.022349,16.0,0
8/7p/8/8/1N1Pk3/7P/6b1/3K4 w - - 1 44,0.0,-82.0,d4d5,quiet,7,0.115864,82.0,0
6k1/6p1/1p5p/p2pNQ1P/P2P4/1P3PP1/6K1/2q1b3 w - - 10 43,321.0,320.0,f5f7,quiet,17,0.000678,1.0,0
8/8/8/4Bp2/8/5kP1/1r6/7K b - - 15 80,315.0,352.0,b2c2,quiet,6,0.023770,37.0,0
2R5/3p2pk/p3p3/1r2Np2/n4P1P/3Pn2P/P5BK/8 w - - 0 28,153.0,6.0,e5c4,quiet,18,0.198341,147.0,0
7k/2R5/3NB3/5p2/K1pb4/PP2n3/7r/8 b - - 1 38,-79.0,-38.0,c4b3,capture,12,0.057301,41.0,0
r3k1r1/pRp2p1p/4p1q1/8/3P3P/P1P2Qn1/P5PR/4K1N1 b q - 0 16,19.0,-2.0,e8c8,quiet,21,0.030194,21.0,0
r1b2rk1/ppb1n1pp/3P4/2p5/4q3/2P1N1PP/PP2Q3/R1B1KBR1 b Q - 0 14,101.0,69.0,c7d6,capture,25,0.043376,32.0,0
2kr4/Q7/8/1pKn1p1p/3B3P/2n2q2/P4P2/R2R4 b - - 2 29,-22.0,0.0,c3a4,quiet,16,0.031618,22.0,0
1k1r3r/1p1qn1b1/p1npb3/2p1p3/2P3p1/PPNPP1N1/1BQ1B2P/1K3R1R b - - 1 22,109.0,67.0,d8e8,quiet,28,0.056669,42.0,0
r2q1r2/p3ppk1/p5p1/2p3Q1/3P4/1P6/P1N4P/1K1n3R w - - 0 20,-372.0,-311.0,h1d1,capture,19,0.037904,61.0,0
6k1/pb3p2/1p3b1R/2p2P2/P4P2/2PrB1K1/1P6/R7 b - - 0 28,-202.0,222.0,g8g7,quiet,17,0.543940,424.0,0
3r2k1/p4qp1/2Q2n1p/2P2p1P/5n2/P4N2/5PP1/R3R1K1 w - - 1 28,264.0,289.0,f3e5,quiet,19,0.020228,25.0,0
7R/Nn2pk2/p4p2/2r2b2/8/2N5/PPP5/2K5 b - - 3 30,201.0,180.0,b7d6,quiet,14,0.022687,21.0,0
1rb1k1r1/p3q3/2p2n2/p3p2p/2P1P3/1nN1QN1P/1P2B1P1/3RKR2 w - - 4 17,183.0,103.0,e1f2,quiet,24,0.097400,80.0,0
r2q2k1/3pbp2/2p2pp1/3n3p/1p1P3P/1Q3NP1/P2B1P2/R3R1K1 w - - 2 18,245.0,278.0,b3b1,quiet,23,0.028241,33.0,0
r2q1rk1/ppp3np/4b1p1/4p3/P1Pn2Pb/1P3N1N/1B2BP2/R2QK2R w KQ - 2 13,-48.0,28.0,b2d4,capture,27,0.108850,76.0,0
5r2/7R/3Q2p1/3B1k1p/3qr2P/6P1/5P2/6K1 b - - 3 35,128.0,-162.0,e4e8,quiet,13,0.393893,290.0,0
4n3/8/1p2k3/pP1p1p2/3PpPp1/N3P1P1/8/K7 w - - 19 67,-125.0,-335.0,a1a2,quiet,15,0.200564,210.0,0
1r1q1rk1/1b1n1pp1/p6p/1pp1P3/3p1PB1/P2P4/2QN2PP/R4RK1 b - - 2 14,100.0,50.0,d8e7,quiet,25,0.068602,50.0,0
rnbqr1k1/5pp1/1p3n1p/p2p4/Pb1P3P/2NQ1P2/1PP1N1P1/R1B1KB1R w Q - 0 10,-21.0,-19.0,e1f2,quiet,29,0.002869,2.0,0
2kr1b2/pppb3q/3npn2/3p1p1P/3P4/BPN1PQ2/P1P2P2/R2K3R b - - 0 15,129.0,101.0,d7e8,quiet,26,0.036170,28.0,0
r5kr/pp2p1b1/5nBp/3p2p1/3P4/P1N1Pb1q/1PQB1P2/2R1K1R1 b - - 1 20,35.0,87.0,e7e6,quiet,25,0.072451,52.0,0
5rk1/2pq2b1/1p1p1p2/1p3NBp/r1bPP3/1n3N1P/1Q3RP1/3RK3 w - - 0 21,-218.0,-337.0,g5d2,quiet,24,0.096196,119.0,0
r1bq2k1/5pp1/8/p2pr2p/P1p2PPb/2P1P3/2B1N3/RN3K1R w - - 0 18,-462.0,-312.0,f4e5,capture,23,0.076930,150.0,0
1k6/3r4/1p2B3/4n3/3Q1N2/P1K1P3/P6q/8 w - - 9 29,136.0,560.0,e6d7,capture,12,0.275413,424.0,0
8/5kp1/8/R7/1r6/5P1P/6P1/6K1 b - - 0 38,-92.0,-224.0,f7g6,quiet,8,0.154665,132.0,0
6r1/2Nnk1b1/2p1pp1p/4P2P/q2P3Q/1pp4B/P4P2/R3K3 w Q - 0 23,73.0,-111.0,h3e6,capture,21,0.258056,184.0,0
r2q3r/p3k1pp/2Qbp3/8/1P1PP1n1/P4N2/6PP/R1B1K2R b KQ - 0 16,-170.0,-153.0,a8c8,quiet,22,0.019855,17.0,0
7r/1N3p2/p3k2p/2Pp4/3Pn3/1P2K1P1/n6P/5R2 w - - 0 29,-225.0,-267.0,c5c6,quiet,16,0.037998,42.0,0
7r/6N1/p4k2/3p1p2/2nPP3/6Rp/4K2N/8 b - - 2 33,152.0,236.0,d5e4,capture,13,0.089739,84.0,0
1r1qk2r/p1p1bp1p/8/3p1bp1/4N3/2PB4/P1Q2PPP/R1B2RK1 b k - 0 13,-183.0,-70.0,d5e4,capture,24,0.142037,113.0,0
5rk1/2q4p/2pbbp2/8/3Pp3/4N1P1/4P1BP/3Q1RK1 w - - 0 22,92.0,88.0,g2e4,capture,18,0.005387,4.0,0
R1Q2b2/2p2rk1/2n3pp/2p5/5qP1/R6P/8/3K4 b - - 1 35,654.0,1728.0,f4f1,quiet,15,0.022601,1074.0,0
5Q2/p6k/8/2P2p2/8/P2q4/1K4p1/8 w - - 0 43,-289.0,-447.0,f8e7,quiet,9,0.088390,158.0,0
4k2r/1R1n4/2p1bP2/5np1/8/2q2NP1/5rBP/2BQ2K1 w k - 0 20,-22.0,52.0,f6f7,quiet,18,0.105899,74.0,0
2r1kbr1/p1pnnp2/2b1p3/4B1pp/2BP2N1/P1N2P2/1P4PP/2KRR3 w - - 0 16,56.0,45.0,g4f6,quiet,26,0.015499,11.0,0
r3k2r/pbpp1p2/5np1/1P5p/1P1PP3/2N2Pq1/3KP3/R1BQ1B2 b kq - 0 12,50.0,64.0,e8c8,quiet,24,0.019612,14.0,0
1k6/1bp5/p2pRn2/1p6/7r/P5N1/1PP2P2/2K2B2 b - - 3 22,-62.0,50.0,f6g4,quiet,16,0.159753,112.0,0
5rk1/5pp1/7p/qrp5/1nQp1b1P/1P3RP1/1B1P1N2/2K1R3 b - - 1 21,436.0,215.0,b4a2,quiet,21,0.149674,221.0,0
1k2rbr1/1bp1Bp2/ppq4p/5Q2/3P4/P1P2N2/1P1N1PPP/R3K2R w KQ - 3 14,159.0,86.0,e1g1,quiet,25,0.092782,73.0,0
3r3k/6p1/7p/5R2/5P1P/3p1BP1/7K/4r3 b - - 0 47,398.0,486.0,d3d2,quiet,12,0.034413,88.0,0
2rqk2r/pb1n1pp1/4pn2/1Bb4p/8/PP2P2N/1B1R1PPP/1N1QK1R1 b - - 2 10,-61.0,-47.0,d8b6,quiet,27,0.019666,14.0,0
8/R7/3n3p/1p6/p3k3/4P3/4K2P/8 w - - 6 49,69.0,52.0,a7a6,quiet,9,0.023734,17.0,0
r4rk1/pp2b1pp/2ppbn2/4p3/2P1n3/N3BNPP/PP3PB1/R3R1K1 b - - 2 12,105.0,103.0,f8f7,quiet,27,0.002635,2.0,0
8/5p2/k3r3/p5p1/R1P3P1/5KP1/8/8 w - - 9 50,18.0,-86.0,a4a2,quiet,10,0.147178,104.0,0
r1bq1rk1/pp2nppp/2nb3P/PB1p4/1P1Pp3/2P5/5PP1/RNBQK1NR b KQ - 0 9,120.0,41.0,d8c7,quiet,30,0.107408,79.0,0
2bk4/4n3/pp1N4/2p5/5nB1/2P5/PP2R3/2K5 w - - 3 42,430.0,313.0,e2e7,capture,14,0.064026,117.0,0
r1b1k2r/pp2n1p1/1q3p2/2bBp2P/2P5/P4N1P/1P2QP2/R1B1K2R w KQkq - 3 12,31.0,-5.0,d5e4,quiet,25,0.051690,36.0,0
8/8/2R3P1/1k1B4/p3P3/4K3/7r/6r1 w - - 1 47,3.0,-138.0,e3f4,quiet,9,0.193091,141.0,0
2k5/7p/1p1n4/p2p4/P1rP2P1/2p2PKP/P7/2RR4 b - - 2 28,-113.0,-131.0,c8d7,quiet,17,0.022952,18.0,0
2kr4/1p1qn3/3b1R2/1P2n1p1/3pQ2r/3P4/P1NBN1K1/R7 w - - 0 22,-19.0,-398.0,e2f4,quiet,20,0.380819,379.0,0
r3kb1r/8/p2qpp1p/3p4/7P/PP2Q3/3N2P1/R4RK1 w kq - 0 16,-74.0,51.0,f1f6,capture,19,0.177785,125.0,0
6r1/8/3R4/kp3P2/4PK1n/P6P/5R2/6r1 b - - 10 53,-243.0,-209.0,g1g3,quiet,12,0.032921,34.0,0
r4rk1/pp4pp/3b4/4np2/1P1p4/3P3P/N1P2PP1/R1B1RK2 w - - 0 17,-86.0,-61.0,c1b2,quiet,22,0.034402,25.0,0
r2kbb1r/1pp1n1p1/p6p/4n3/PPBP1p2/NQP5/5PPP/q1B2RK1 w - - 0 16,-167.0,84.0,d4e5,capture,27,0.341972,251.0,0
r2k3r/1ppnn3/p2b1p1p/4p2q/4P2P/P1BP1N1B/1PK2Q2/R5R1 w - - 0 21,124.0,77.0,d3d4,quiet,25,0.062208,47.0,0
2kr4/pp2n3/2nq4/3bpp2/3p3Q/P2P3P/1PP1NN2/1K4R1 b - - 2 23,428.0,504.0,c8c7,quiet,21,0.026346,76.0,0
R7/2r3kp/2P3p1/P3p3/8/r6P/2R4K/8 b - - 0 48,-84.0,-89.0,g7f6,quiet,12,0.006767,5.0,0
5r2/1bp2rkp/p1n3p1/1pP1p3/4B2P/2P1RP2/P2N1K2/4R3 b - - 3 23,136.0,135.0,f7d7,quiet,21,0.001241,1.0,0
2R5/6b1/2p5/1k6/4NP2/p4K2/r7/8 w - - 7 45,-251.0,-217.0,f4f5,quiet,9,0.032055,34.0,0
2r1kbn1/pp3p2/1q2p1p1/n2pP3/2rP4/P1N1BBPb/1P1QNP1P/3RR1K1 b - - 6 15,-117.0,13.0,a5b3,quiet,29,0.180988,130.0,0
1kb5/4r3/1ppp1np1/p3p1N1/P1P1Pn2/2NP4/1PK2P2/3B3R w - - 0 33,21.0,39.0,h1g1,quiet,22,0.025706,18.0,0
1k1r4/1pp2pp1/2n5/2q5/2Pp4/1R1P1B2/1K3P2/4Q3 w - - 9 34,-194.0,-156.0,f3c6,capture,16,0.042846,38.0,0
8/1k1r4/8/p2q4/Pp1P4/1P2p3/2P1Q3/1KR5 b - - 1 48,115.0,-31.0,d7e7,quiet,13,0.204203,146.0,0
3r2k1/r5p1/p2p2B1/1p4PR/2b1N3/P3nN2/1PP3P1/2KR1n2 w - - 2 22,416.0,327.0,d1d6,capture,21,0.048539,89.0,0
1rb2b1r/p2kpn1p/1p3p2/3N2pP/P2P4/q2B4/2PQNPP1/1R2K2R b K - 1 16,-163.0,-105.0,a3d6,quiet,26,0.072088,58.0,0
4r3/1k4pp/1pR5/p7/7P/Pr1N2B1/8/R4K2 w - - 1 27,250.0,300.0,c6c7,quiet,14,0.040703,50.0,0
r2r2k1/2pn4/p3bppB/np2p3/4PPP1/2P4N/P1K5/R4B1R b - - 0 17,142.0,180.0,e6g4,capture,23,0.044421,38.0,0
4r1k1/pp4p1/2n3B1/7r/4p3/1P6/PBP5/3RK3 w - - 0 24,-123.0,186.0,g6h5,capture,15,0.414699,309.0,0
r3k2r/p1pnpb1p/1q3np1/1B3p2/QN6/2P1P3/P4PPP/R1B1K2R b KQkq - 6 11,18.0,8.0,e8g8,quiet,26,0.014370,10.0,0
8/1k1r4/2p5/2R5/1P3K2/2P5/8/8 w - - 35 55,195.0,135.0,c3c4,quiet,7,0.069394,60.0,0
r4bn1/pp1k2p1/8/np3bNr/2PPPB1P/P7/8/R3KB1R w KQ - 0 19,-35.0,133.0,e4f5,capture,22,0.232770,168.0,0
1n3k1r/rp4p1/1Np1b2p/p2p4/P2Pp3/P1N1P3/2P3PP/4KBR1 w - - 0 14,-7.0,-82.0,f1e2,quiet,24,0.105792,75.0,0
r2kq1nr/pppb4/2n1p2p/3pb3/P2P1B2/2P3P1/1P5P/RN1QKB1R w - - 0 13,-132.0,-13.0,d4e5,capture,27,0.162622,119.0,0
4kb2/3b3p/2p1p3/p2p4/r4P2/B5P1/K1P1Q3/3R4 w - - 0 27,426.0,377.0,d1d3,quiet,16,0.023186,49.0,0
8/8/k7/2P5/1P5p/3p1Kp1/8/4B3 b - - 7 81,-59.0,-136.0,a6b5,quiet,8,0.102199,77.0,0
1r3b1k/2r2pp1/4p2p/2p1P2P/q2pQ3/3RP1PK/5P2/2BR4 b - - 0 36,-50.0,98.0,a4c2,quiet,21,0.208871,148.0,0
8/k7/2p4P/p5B1/2n5/2P2B2/4K1pb/8 w - - 0 43,162.0,257.0,f3g2,capture,11,0.096892,95.0,0
r4rk1/pp1b1pbp/4p1p1/3pP1P1/P4B2/2N5/1P5P/R3KB2 b - - 4 20,402.0,294.0,a8c8,quiet,22,0.065498,108.0,0
2rq1rk1/3nbpp1/p2p1n1p/1p1Pp3/2P3bP/2N1PN2/PBQ1BPP1/R4RK1 b - - 1 11,14.0,117.0,b5b4,quiet,30,0.142151,103.0,0
4R3/5pkp/2B2p2/2P5/7P/5PPK/2r5/8 b - - 4 34,-483.0,-438.0,c2c5,capture,12,0.015982,45.0,0
r4rk1/1p4p1/2pbp2p/3p3P/p2N4/2B1q1n1/1PP4Q/1K4R1 w - - 0 27,-660.0,-763.0,g1e1,quiet,21,0.009675,103.0,0
3q1rk1/2pb1pp1/3b1n1p/1B2p3/1n2P2P/2N1BP2/1PP1N3/3QK2R w K - 3 13,36.0,-4.0,b5d7,capture,24,0.057380,40.0,0
5rk1/2p3b1/7p/3b1p2/3P1B1q/4Q3/1P2B1P1/5RK1 b - - 3 24,141.0,54.0,g8h8,quiet,16,0.115371,87.0,0
4r2r/1ppk2pp/p2bpp2/8/1P2R3/2BP2P1/1P5P/1K2R3 w - - 4 22,-246.0,-192.0,e4g4,quiet,20,0.053484,54.0,0
3R1B2/p7/1pp4p/2PbQ3/6k1/6P1/1PK5/q7 w - - 3 41,688.0,748.0,e5f4,quiet,14,0.005388,60.0,0
r7/2p3R1/P7/2p5/k2p1P2/3Pr3/P2KP3/1R6 b - - 4 43,-321.0,-276.0,a8e8,quiet,14,0.033427,45.0,0
3rk3/p4p2/p7/2q1P2r/P2NQ2b/2P1nP2/3KN3/R7 w - - 0 21,-230.0,-182.0,e4e3,capture,18,0.049516,48.0,0
4Rn2/1pp5/3k3K/8/8/5P2/8/4r3 w - - 0 67,-598.0,95.0,e8e1,capture,8,0.602410,693.0,0
r1b1kbnr/1pp1q3/p4p2/3pP2p/Pn1N1p2/2P2N2/1P1Q2PP/R1B1KB1R b Kkq - 0 9,-19.0,59.0,f6e5,capture,29,0.111417,78.0,0
8/5k2/2r1p3/2bp1pQ1/8/1P3PPp/3B3P/1q1BKR2 w - - 0 30,157.0,314.0,g5h5,quiet,17,0.147340,157.0,0
4r1k1/pp3pbp/q5p1/3p4/P3n2P/2PbB1P1/5PB1/R2QK2R w - - 4 21,-22.0,-415.0,a1c1,quiet,23,0.384361,393.0,0
r1bqkb1Q/p1p5/4p1p1/8/Np2p3/5n2/PPP2PKP/R1B2R2 b q - 3 12,106.0,82.0,c8a6,quiet,23,0.032119,24.0,0
2R5/2p1Rppr/p7/pk5p/r7/4B2P/2b3P1/6K1 w - - 2 28,-276.0,-213.0,e7c7,capture,16,0.057305,63.0,0
1n2k3/5r1p/4P1pQ/1p1p4/3PbR1P/4qNK1/8/8 b - - 0 32,579.0,854.0,f7f5,quiet,16,0.027182,275.0,0
2k5/pppnn3/5p2/3p4/3P4/N3B2r/PPP1K3/5R2 b - - 7 21,226.0,142.0,e7c6,quiet,17,0.092309,84.0,0
r4rk1/1b1pb1pp/pqn1pn2/1p3p2/5P2/3PPB2/PBP2NPP/RN1QR1K1 b - - 2 10,187.0,136.0,d7d6,quiet,30,0.059523,51.0,0
r3k2r/p3b1pp/2p5/5b2/P3p2P/2n1P3/3N1PP1/1RB1KB1R w K - 4 13,21.0,-61.0,b1a1,quiet,22,0.117080,82.0,0
8/3kp3/p7/3nrP1R/P4R2/5K2/7P/8 b - - 0 41,-324.0,-169.0,d5f4,capture,11,0.140204,155.0,0
8/5kp1/8/3p3p/2pN1Pb1/2P5/3K2Pr/6R1 b - - 1 31,316.0,254.0,g4h3,quiet,13,0.048591,62.0,0
8/8/8/8/K7/Pn6/1P5k/8 b - - 0 69,-3.0,-112.0,b3d2,quiet,5,0.151503,109.0,0
8/6pk/p1R2p1p/8/PP1pr2P/6K1/3Bb3/8 b - - 2 35,116.0,234.0,h6h5,quiet,14,0.132642,118.0,0
2kr1b1r/1bpqn1pp/p1np4/1p1N4/4QN2/1P6/PB3PPP/1K1R1B1R b - - 2 11,63.0,64.0,c8b8,quiet,27,0.001392,1.0,0
