fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
4k3/1B6/4p3/8/1b2p3/4Pb2/3N4/4K3 w - - 17 38,-78.0,-154.0,b7a6,quiet,9,0.097764,76.0,0
1b3k2/1P6/6K1/8/8/8/8/8 w - - 9 70,20.0,-230.0,g6f5,quiet,4,0.318595,250.0,0
8/4R3/1pr5/p4p2/P2k4/1P4P1/3K4/8 b - - 3 61,-104.0,48.0,c6g6,quiet,10,0.213994,152.0,0
5kr1/pp2p2p/1q1p1p2/1B2nb2/P4P2/BP6/2PQ2P1/2K1R3 b - - 0 21,-20.0,-54.0,e5f7,quiet,21,0.048342,34.0,0
r3k1r1/2p5/2pbpq2/p2pNpp1/3P2n1/PPB1P1P1/5PK1/R2Q3R w - - 2 18,-49.0,90.0,e5g4,capture,25,0.196752,139.0,0
3r2k1/6pp/B7/1p3p2/2b2P1P/3pr1P1/P6R/1K1R4 w - - 3 28,-22.0,-293.0,h2b2,quiet,17,0.312164,271.0,0
r2k3r/pbp1b1p1/1p2p1p1/2ppP3/1P6/4BN2/P1P2K2/R2Q4 w - - 0 21,103.0,183.0,d1d3,quiet,22,0.097400,80.0,0
r4rk1/7R/p2p3p/P2Pp3/4Bb2/3QNP1b/1PPK4/q7 w - - 2 40,-242.0,-379.0,h7e7,quiet,20,0.097513,137.0,0
4k2r/p2bP3/8/2N5/6pp/5r2/PP1R4/2K1R3 w - - 0 39,126.0,858.0,d2d7,capture,14,0.319113,732.0,0
r2qk2r/1bpn3p/p4n2/1pb1p1p1/4P1P1/N2R1QN1/PPPP1PB1/R1B1K3 b Qkq - 5 9,158.0,128.0,b5b4,quiet,29,0.036600,30.0,0
r1bq1rk1/1pp1b1pp/3pp3/p4p2/2PPnP2/PPB1PNP1/2Q3BP/R3R1K1 w - - 7 12,-138.0,70.0,a1a2,quiet,30,0.288170,208.0,0
1k3r2/2p4Q/p2b4/1b1pPr1p/7P/1PP1B3/3K2P1/R7 b - - 0 32,-222.0,-197.0,d6e5,capture,18,0.025517,25.0,0
r2k2r1/2p1bq2/2p1b1pp/3nB2N/4N3/1P1P1P2/2P1Q3/2K2R1R w - - 0 21,-83.0,-3.0,h5g3,quiet,22,0.112908,80.0,0
r1b1k2r/ppbnq3/2p3p1/5p2/P2P4/NPPNpRP1/R3P1B1/3Q2K1 b kq - 0 16,-16.0,81.0,e8d8,quiet,26,0.137511,97.0,0
r3k1nr/1pp3pp/p1n5/4Pp2/2Pq1P2/1P1pN1P1/P2P3P/R2QKB1R b KQkq - 0 11,49.0,-34.0,h7h5,quiet,27,0.118827,83.0,0
8/3k4/2b2B2/8/1p2P3/b3R3/8/1K6 b - - 2 50,-18.0,-109.0,d7e6,quiet,8,0.126031,91.0,0
8/8/8/7n/8/1K2k3/8/1N6 w - - 1 72,17.0,-5.0,b1c3,quiet,4,0.031641,22.0,0
3q2k1/1bp3p1/1P1p4/5Q1p/1nP2PnP/6P1/4N3/rNB2K1R b - - 0 19,245.0,426.0,b7h1,capture,21,0.116908,181.0,0
3k2r1/2p5/1p3qP1/p2N4/6Q1/8/PbP5/1K2R3 b - - 0 34,45.0,-243.0,f6g6,capture,14,0.366397,288.0,0
8/8/4p3/4P2p/2k3p1/4BbP1/3R1K2/1r6 b - - 20 57,210.0,214.0,f3d5,quiet,11,0.004051,4.0,0
1r1qk1n1/2p1pp1r/p5p1/2NP2B1/3Q2bN/1p4p1/P5B1/4R1K1 w - - 0 20,10.0,52.0,a2b3,capture,22,0.059893,42.0,0
8/8/pp6/2k5/P1n5/1R6/3p4/3K4 w - - 10 51,-90.0,-78.0,d1c2,quiet,8,0.016297,12.0,0
5rk1/2p2ppp/R4B2/3q4/1b6/3BP2P/2P2PP1/Q5K1 b - - 0 18,-384.0,-316.0,g7f6,capture,18,0.040736,68.0,0
r4k2/1bp5/p1n2nrp/8/B3pP2/2P4N/PP3B2/2KRR3 w - - 0 22,39.0,208.0,f4f5,quiet,20,0.212161,169.0,0
r2q1rk1/pbpp2pp/np1bp3/5p2/Q1PP4/2B1PN1P/P3BPP1/R4RK1 b - - 2 10,10.0,35.0,a8c8,quiet,29,0.035812,25.0,0
8/5pk1/r2pn3/2p1rp1R/2P4P/4P1P1/4BP2/3R1K2 w - - 2 37,-34.0,111.0,d1d5,quiet,17,0.203294,145.0,0
r1b1kb1r/pp4p1/2n1pn1p/3p1p2/3P1B1P/1qP1P2N/2N2PP1/R2QKB1R w KQkq - 0 9,16.0,16.0,f2f3,quiet,29,0.000000,0.0,0
q3nrk1/3b3p/3pp1pb/5P2/pN1P4/Pp3P2/1P2B1PP/R2Q1RK1 b - - 0 19,-28.0,-34.0,h6e3,quiet,25,0.008566,6.0,0
r1b1k1nr/ppq3pp/1bp1np2/8/2BPP3/2N5/1P3NPP/R1BQ1RK1 w kq - 2 10,79.0,153.0,d4d5,quiet,27,0.095205,74.0,0
8/6kp/p7/8/P3KPP1/6rP/8/R7 b - - 2 34,-113.0,-211.0,g3h3,capture,10,0.113996,98.0,0
r3k3/pp3npb/n1pq4/4p3/2P1p1p1/2Q1N3/PP1NBP2/R3K3 w Qq - 2 16,-50.0,-79.0,a1d1,quiet,23,0.040307,29.0,0
8/1k6/8/4p3/8/6K1/8/8 w - - 0 51,-69.0,-185.0,g3f3,quiet,3,0.145621,116.0,0
r4b1r/p1n1kNpp/2B1p1q1/1pp5/8/3PQ1P1/PPP4P/R4RK1 b - - 0 16,42.0,-540.0,g6f7,capture,24,0.517392,582.0,0
4q3/1Q6/6pk/P1p5/3pB2P/4n1P1/2P1K3/8 b - - 0 35,-139.0,-195.0,e3f5,quiet,13,0.064448,56.0,0
1n3rk1/r3p1bp/2pq1np1/p2p1bN1/3P1P2/4P3/P1PNB2P/1RBQ1RK1 b - - 4 12,109.0,160.0,h7h6,quiet,28,0.063341,51.0,0
6br/6p1/2p4k/p3RnNp/P1p1BP1P/6r1/1P1R1K2/8 w - - 2 32,81.0,720.0,e4f5,capture,19,0.369897,639.0,0
1k1r1b1r/ppqn1p2/2pnp2p/5bp1/3P4/NQN1P2P/PP1BBPP1/R4RK1 b - - 10 14,-29.0,101.0,b7b6,quiet,30,0.183028,130.0,0
2k4r/ppp2pb1/4b3/4p3/8/2P1P1B1/PP3PB1/R3K1N1 b - - 0 18,-122.0,-196.0,e6c4,quiet,19,0.086824,74.0,0
4r3/1k6/1P6/1P2pp1p/8/3pB3/6PP/4K3 w - - 0 34,-206.0,-303.0,g2g3,quiet,12,0.085226,97.0,0
3r2k1/1p2qpp1/p1n4p/P1bb1P2/4p1PP/2B1P2K/1P2B3/2RQ1R2 w - - 4 24,83.0,82.0,c3g7,capture,24,0.001361,1.0,0
8/2p2kpp/P2b2p1/1P6/8/7P/R4KP1/7r b - - 0 31,289.0,211.0,d6c5,quiet,13,0.069609,78.0,0
8/5pk1/6p1/7p/2R5/8/5PK1/r7 w - - 4 50,-285.0,-230.0,c4c2,quiet,8,0.047771,55.0,0
3Q1rk1/2r4R/p1P1bq2/7Q/4B3/P3bp2/7P/5R1K b - - 0 37,-371.0,-328.0,f8d8,capture,17,0.025779,43.0,0
4k3/p4p2/5B2/1rp1Pq2/5b2/2PN4/PPK1Q3/8 w - - 0 25,-132.0,-24.0,a2a4,quiet,15,0.146838,108.0,0
4rbk1/5bp1/5p2/7p/3B4/1q2NQ1P/5PP1/3R2K1 w - - 3 43,29.0,-1.0,g2g3,quiet,16,0.043077,30.0,0
r6r/4nk2/1pPqbp2/1P2p3/1b2P2p/4B2P/2QN1P2/3RKBR1 b - - 2 29,-131.0,38.0,a8a2,quiet,23,0.234540,169.0,0
3r3r/1R6/2nk1p2/2b1pP1p/2p5/3n3P/3P1PB1/B4KNR b - - 0 26,153.0,223.0,c5f2,capture,20,0.076102,70.0,0
6k1/5rp1/2P5/8/8/1P2r3/7P/3RR2K b - - 0 33,-259.0,-278.0,e3e1,capture,10,0.015843,19.0,0
8/4kp2/6p1/3b1p1p/1K1b1B2/8/2p3PP/r1N2B1R b - - 3 35,619.0,618.0,a1b1,quiet,16,0.000155,1.0,0
3nk3/2p2p2/4b1p1/p2p2q1/Pb1Q4/2N1PR2/1PP2P1r/R3KB2 w Q - 0 15,103.0,128.0,e1c1,quiet,22,0.032268,25.0,0
5b1r/p1pk3p/1p4p1/5p2/2N2P2/4BK1P/PPP3P1/R7 w - - 2 19,300.0,527.0,e3d4,quiet,19,0.105051,227.0,0
1b4r1/p4k2/1p3p2/P2p3r/1P2n2p/3N1K1P/2P3P1/1R1RB3 w - - 1 28,-137.0,-60.0,a5a6,quiet,20,0.102040,77.0,0
r1bq1rk1/3n1pp1/p1pb4/4p1Np/p2PP3/3B4/2P1QPPP/1RB2RK1 b - - 1 11,98.0,-7.0,h5h4,quiet,27,0.147481,105.0,0
2bN2nr/7p/p4k2/1p6/5bp1/6P1/PP3K1P/3R3R b - - 0 26,441.0,109.0,f4g5,quiet,17,0.274892,332.0,0
8/8/p5k1/P3p1P1/2RbN3/3r4/7r/2K2R2 b - - 9 45,121.0,215.0,d4e3,quiet,12,0.107734,94.0,0
6k1/p4p1q/1p3Q2/3pN1p1/3P4/3rP1P1/P4P2/5RK1 b - - 0 24,-334.0,-554.0,d3d2,quiet,17,0.087987,220.0,0
r2qk2r/p1p1bpp1/1pnp3p/7n/2PP2bP/P1NB1N2/1PQB1KP1/R6R w q - 8 12,166.0,41.0,d4d5,quiet,29,0.163503,125.0,0
3r4/p5k1/1p3qp1/2pp3p/P6N/1PP3P1/3P3P/1K2Q3 b - - 0 28,354.0,324.0,c5c4,quiet,18,0.018818,30.0,0
2r4r/p4k1p/4ppp1/1R2b3/1B2n3/8/P1P1B1PP/1K5R w - - 1 26,-193.0,-132.0,b5a5,quiet,19,0.070993,61.0,0
4Q3/6pk/8/2q2p2/1p2p2p/1P2N2P/P5PK/8 b - - 0 41,-413.0,0.0,c5e3,capture,14,0.415089,413.0,0
7r/8/ppkp4/2p1r1R1/P2p4/1P3P2/2KPP1RP/8 b - - 0 31,-426.0,-30.0,e5g5,capture,17,0.377660,396.0,0
r2qkbr1/1pp2p2/p1n1b3/3pp3/8/2NPBN1B/PPP1PP1P/R2QK2R b KQq - 0 9,-104.0,9.0,e6h3,capture,28,0.158302,113.0,0
r2r1bk1/2q2ppp/8/2p1pB1P/1nN1P3/pR1PP1P1/P3QR2/7K b - - 48 47,181.0,153.0,g7g6,quiet,24,0.032245,28.0,0
r4k1r/p3npp1/8/2p5/1p6/P4PP1/1PPNR1K1/R7 w - - 2 19,53.0,165.0,a3b4,capture,18,0.145391,112.0,0
8/3n4/4bk1p/1p3p1P/B2K1P2/8/8/1R6 w - - 0 54,275.0,387.0,a4b5,capture,11,0.073081,112.0,0
3qr1k1/1b3pp1/4n2p/1p1n4/3P4/1P4PN/1B3PBP/3QR1K1 w - - 0 21,20.0,44.0,b2a1,quiet,21,0.034234,24.0,0
r4rk1/pp4p1/2p1pn2/7p/1P1n1P1P/P1N2P2/1B3K2/3R3R b - - 1 15,12.0,110.0,a8d8,quiet,21,0.135955,98.0,0
1r2k2r/1bq2pb1/3Rp3/p2pP1p1/P2P2N1/1P2R1P1/5P2/3Q1BK1 b k - 4 24,-31.0,-83.0,e8e7,quiet,23,0.072730,52.0,0
2k5/8/2n5/p7/5P2/2NK4/1pr5/R7 w - - 0 51,-167.0,-140.0,a1b1,quiet,9,0.032152,27.0,0
r2q1r1k/2p1b1pp/p2pQn2/1p4N1/8/1PPBP3/PB4PP/R2K3R b - - 2 15,17.0,-130.0,f6d7,quiet,25,0.203262,147.0,0
1Q1R4/4k3/p2b2q1/p2p4/P2P2P1/5P2/2b1r3/R5K1 w - - 4 32,-162.0,-91.0,b8c8,quiet,16,0.089547,71.0,0
r1bq2nr/pp3kpp/5p2/2bpp3/2P3PP/P2BP3/1P1B1P2/R2QK1NR b KQ - 0 10,-4.0,79.0,c8e6,quiet,28,0.117527,83.0,0
8/8/8/5ppk/1r6/8/2RBPK2/8 b - - 1 40,-251.0,-258.0,b4b1,quiet,8,0.006144,7.0,0
1r1q2k1/5p2/2p1rppp/2Q5/3P4/1P3N2/P1K2PPP/R2R4 b - - 1 17,-360.0,-182.0,e6e4,quiet,20,0.147856,178.0,0
5rk1/2pq2p1/bp3p1p/p2p1n2/P2P1BN1/2P2Q1P/1P3PP1/4R1K1 w - - 6 22,228.0,106.0,f4c7,capture,24,0.139944,122.0,0
1r3rk1/3Q2p1/4p2p/2pp3q/Pp6/4RN2/3N1PPP/6K1 w - - 0 21,-158.0,-27.0,e3e6,capture,19,0.174124,131.0,0
8/8/8/6n1/2pk1b2/8/4R1K1/1B6 b - - 11 69,-92.0,22.0,c4c3,quiet,7,0.161007,114.0,0
5bk1/p7/1p5p/8/4r1p1/P1B3PP/1P1R2K1/8 b - - 0 30,-48.0,-85.0,g4h3,capture,14,0.051300,37.0,0
8/2p5/5k2/3R2pp/7n/2rB4/5K2/8 b - - 1 43,353.0,442.0,c7c6,quiet,9,0.043074,89.0,0
8/1p2r2p/6k1/5pP1/1p3B2/1P1PP3/PK6/8 w - - 3 29,-179.0,-159.0,d3d4,quiet,13,0.022916,20.0,0
4r3/1p3k2/P2p2p1/P2P1b2/2Pb3p/8/3B1PR1/5BK1 b - - 0 36,-126.0,139.0,b7a6,capture,17,0.363782,265.0,0
2r2rk1/pp2ppb1/2nqb2p/6p1/3Pp1P1/PP2PN1P/1B3P2/2RQKB1R w - - 0 13,-14.0,-98.0,c1c6,capture,28,0.117272,84.0,0
4Q3/2k5/4K3/1P2p3/5q2/3p4/8/8 b - - 2 48,281.0,256.0,f4h6,quiet,7,0.020847,25.0,0
2k5/5pp1/p1p1p2r/4b3/2K1P2P/5B2/PRPr4/7R w - - 2 32,-172.0,-208.0,b2b6,quiet,17,0.038942,36.0,0
8/4kp2/2R4P/1r6/3b1PK1/8/8/8 b - - 0 54,233.0,151.0,e7d7,quiet,8,0.088112,82.0,0
r2q4/3PR3/p4pk1/1RQ2b1r/P1P2P1p/5p2/1P5P/6K1 w - - 0 29,-37.0,-83.0,b5b6,quiet,19,0.064178,46.0,0
r1b1r3/2k3p1/pp6/P1pp1n1p/3n3P/2R5/1PPN1PP1/3K1BNR w - - 1 18,-285.0,-72.0,a5b6,capture,24,0.235457,213.0,0
r6k/p4ppp/3N4/3R4/P7/2q2n2/5QKP/8 b - - 1 28,315.0,162.0,f3e1,quiet,14,0.142167,153.0,0
8/8/1k6/5p2/8/2p1N3/5K2/8 w - - 0 54,-40.0,165.0,e3d5,quiet,5,0.278390,205.0,0
r2q1rk1/pbp2pb1/np1pB1p1/4p1Pp/2P1P2P/2NPBN2/PP3P2/R2QK2R b KQ - 0 10,-111.0,47.0,f7e6,capture,31,0.221749,158.0,0
3r4/5qpk/1p5p/2p2p2/P4P2/2Q3PP/3n1BB1/R5K1 b - - 2 27,-192.0,-103.0,d2e4,quiet,18,0.107207,89.0,0
r2qk2r/1pp1p1bp/1n1nbpp1/pP1p4/P2P3P/2N3P1/2PNPPB1/R1BQ1RK1 b kq - 4 9,0.0,71.0,c7c6,quiet,32,0.100778,71.0,0
1b2rrk1/3qn1pp/P1p1p3/1p1n4/3P2P1/8/1PP2PB1/R1BQR1K1 w - - 1 18,-10.0,-14.0,c1d2,quiet,24,0.005750,4.0,0
r3k2r/p1qnppb1/b2p1np1/2pP2B1/2N1P1p1/P1NB4/1PP2P1P/R2QK2R w KQkq - 4 9,-111.0,-66.0,e1g1,quiet,30,0.060665,45.0,0
8/8/8/4BK2/5p1p/1k2r3/8/R7 b - - 1 71,-110.0,-89.0,f4f3,quiet,7,0.027866,21.0,0
1r4k1/6p1/5n2/Rb6/3P4/Br4P1/1P3P2/2R3K1 w - - 1 44,-84.0,-71.0,c1c2,quiet,14,0.017806,13.0,0
6k1/2p2rpp/1p6/p2Q4/8/1PN4q/PBPP3P/R2K4 w - - 4 21,594.0,533.0,d1e2,quiet,18,0.012742,61.0,0
2R3bk/4q1bp/5p2/2p2P1P/3pNB2/3P1Q1K/r7/8 b - - 0 40,28.0,9.0,h7h6,quiet,17,0.027259,19.0,0
r1b1k2r/ppp1qpb1/8/3Pn2P/3QN1np/P1Pp4/1P3P2/R1B1KBNR b KQkq - 3 10,137.0,514.0,e5f3,quiet,28,0.263141,377.0,0
4kb1r/rb4pp/p1n2p2/1p1q4/3ppP1N/1P4N1/PB1P2PP/2RQR1K1 w k - 2 16,-34.0,67.0,d2d3,quiet,27,0.144017,101.0,0
8/p1p4q/2p4k/2P1Pr1p/P3Qbb1/8/1B6/1K3R2 b - - 4 31,397.0,600.0,f4g5,quiet,16,0.061693,203.0,0
8/5pK1/5p2/4nk2/2r5/7P/8/6R1 b - - 7 57,860.0,700.0,f5e6,quiet,8,0.010442,160.0,0
1r1qkb1r/p1pp1ppp/n7/4Pp2/3P1N2/Pp1P1Q2/1P5P/R1B1K1R1 b Qk - 0 14,102.0,98.0,d8h4,quiet,26,0.005305,4.0,0
r3k1nr/3b1pp1/pqn1p2p/3pP3/N7/p5P1/1PPN1P1P/R2QKB1R b kq - 0 12,46.0,73.0,b6c7,quiet,27,0.037721,27.0,0
2k1r3/8/pp3pp1/2b2n1p/2P4P/P2p2PB/2bK1P2/R1B3N1 w - - 0 25,-359.0,-378.0,c1b2,quiet,21,0.010457,19.0,0
8/2r4k/8/8/4R2p/4K3/8/8 b - - 1 56,78.0,114.0,c7c3,quiet,5,0.048012,36.0,0
6k1/P4rp1/2pq4/4p3/2P4b/8/3PP2P/3K2R1 w - - 0 32,-763.0,-334.0,a7a8q,promotion,14,0.115343,429.0,0
r5k1/1p1b1pp1/p2b3r/2pp2q1/P7/1Q1PPB1P/1B3PP1/R4RK1 b - - 4 19,10.0,45.0,d7h3,capture,24,0.050013,35.0,0
1r3rk1/p1q3p1/p6p/2p1b3/3pP3/1P5P/P1P1NPP1/R2QK2R b - - 0 20,10.0,174.0,d4d3,quiet,23,0.216991,164.0,0
br2r1k1/4qpp1/p1nb1n1p/2B5/1P4P1/5N1P/2Q1NPB1/2RR2K1 b - - 2 19,-70.0,297.0,d6c5,capture,24,0.446190,367.0,0
8/8/8/5p2/R7/4p2P/4krP1/6K1 b - - 2 46,183.0,201.0,e2e1,quiet,8,0.019363,18.0,0
rk6/1pp1p2R/p2q4/3P2r1/2P3p1/1B6/PR3P2/3K4 w - - 1 25,-538.0,-605.0,c4c5,quiet,17,0.013422,67.0,0
r2qk1r1/p2n3p/2p1p1bQ/Pp1p1p1n/1b4P1/2NPPN1P/1BP2P2/R3KB1R b KQq - 0 13,195.0,176.0,b4f8,quiet,30,0.020820,19.0,0
r1br2k1/7p/p1p4p/5p2/8/P3PPPP/P5B1/R4K1R w - - 0 15,-24.0,101.0,f1e2,quiet,19,0.175874,125.0,0
r1q1kb1r/1b1p1ppp/4p3/p7/3B1n1P/5N2/PPP3P1/R2QKB1R b kq - 1 11,212.0,181.0,f7f6,quiet,25,0.032908,31.0,0
8/pp2bk2/4bp2/1q2n3/3BB1r1/4Q3/2R2K2/R7 w - - 4 34,-54.0,-42.0,c2b2,quiet,15,0.016942,12.0,0
1bk5/8/P7/P7/4Kp2/2P5/3B2r1/1R6 w - - 7 47,299.0,546.0,d2f4,capture,10,0.110352,247.0,0
r4rk1/1QB2n2/2p5/3p1bpp/3P1P1q/P1PN4/P2K1n2/R4BR1 b - - 0 20,16.0,163.0,f2e4,quiet,23,0.195747,147.0,0
r4k2/2p3p1/npP1p2p/8/2PBp3/pP5P/6P1/3R2K1 w - - 0 29,-217.0,-179.0,d1e1,quiet,18,0.040158,38.0,0
1r4k1/p3pp2/3b2p1/2p2b1p/P1R1p2P/2B1P3/1P2BPP1/4K3 w - - 1 22,33.0,-3.0,a4a5,quiet,21,0.051666,36.0,0
2k3r1/1pp1n3/p4p1r/P3p3/2P1P3/P1B1P3/5KBp/7R b - - 0 27,473.0,488.0,e7c6,quiet,19,0.004809,15.0,0
1n1q1b1r/1r3k1p/1p2ppp1/pB1p1n2/P2P1B2/2P2P1P/1P5P/RN1Q1KR1 w - - 2 12,-238.0,-64.0,f1e2,quiet,28,0.206311,174.0,0
r3k2r/p2qnp2/1p5b/2p5/2QpP1p1/3P4/PP2NPPP/R1BK3R b - - 2 15,-14.0,-4.0,f7f6,quiet,25,0.014381,10.0,0
5rk1/2p2pp1/2p1p3/2P3Pp/3Pn2P/4Bqb1/PQ3P2/R4K1R w - - 0 16,-162.0,-18.0,h1h3,quiet,22,0.191711,144.0,0
2r2b1k/1bqp1pR1/1p2nn1p/r4N1P/P1B2p2/2NPP3/1BP1Q3/R3K3 b Q - 0 19,7.0,295.0,e6g7,capture,26,0.335221,288.0,0
r1bq1rk1/pp4pp/2p2P2/2bp4/5N2/2P2P2/PP5P/R1BQKB1R w KQ - 0 10,155.0,147.0,f4d3,quiet,25,0.009585,8.0,0
r2qk2r/1bp2pb1/1pn1p2p/p2n2p1/3P4/P1NBPN1P/1PQB1PP1/R3K2R b KQkq - 1 9,-30.0,42.0,d5e7,quiet,30,0.103217,72.0,0
6k1/3b4/p2p4/r5pp/4p3/4P2P/5PP1/2R2NK1 w - - 0 34,-107.0,15.0,f1g3,quiet,15,0.170868,122.0,0
r2qkb1r/3p1pp1/p1n5/p2N3p/4PBn1/8/1P3PB1/R2Q1RK1 b kq - 1 16,-176.0,-86.0,g4e5,quiet,23,0.112337,90.0,0
r3k3/5p2/b3p2p/p7/1p3P2/4N3/P4KPP/2RR4 w q - 4 27,420.0,611.0,f2g3,quiet,16,0.053005,191.0,0
r2r2k1/1N3p2/5np1/p3n3/8/4Bp1P/PPP5/R3K2R b - - 0 19,242.0,182.0,d8e8,quiet,18,0.060753,60.0,0
8/p7/P4kp1/3B1p1p/2Pp3P/3PqP2/2r1P3/4RK1R w - - 2 30,-292.0,-182.0,h1g1,quiet,18,0.102694,110.0,0
1kr5/1p2Bp2/p1r1p1q1/1p1pP2p/1P1P2pP/R1PQ2P1/3N1PK1/8 w - - 15 48,129.0,206.0,d3g6,capture,24,0.088434,77.0,0
8/1pk5/3b2N1/2p5/2q1nPN1/B3P3/3P4/4K3 w - - 2 37,-661.0,-871.0,g4f2,quiet,13,0.015173,210.0,0
r4rk1/2ppn1q1/pp2p1p1/8/5P2/3B2P1/P1PQ2K1/1R5R w - - 2 20,-125.0,-32.0,g2f1,quiet,20,0.126588,93.0,0
8/5Bpk/5bp1/r7/6R1/7P/2K5/8 b - - 3 48,292.0,199.0,g6g5,quiet,9,0.084327,93.0,0
8/8/8/8/1P6/6Kp/8/3k4 w - - 0 62,-35.0,747.0,b4b5,quiet,4,0.536813,782.0,0
r2qk2r/pp3ppp/2nbbn2/8/P7/3N1N2/1BPP1PPP/R2QKB1R w KQkq - 4 9,43.0,52.0,d1e2,quiet,27,0.012712,9.0,0
r1bq1knr/5p2/ppn5/3pb3/1P4Pp/P1P2P2/4BN1P/RNBQ1RK1 w - - 2 14,45.0,90.0,f2d3,quiet,27,0.062299,45.0,0
8/1k5r/p7/p7/8/8/1B1KN3/8 b - - 1 47,115.0,144.0,a5a4,quiet,7,0.036421,29.0,0
1r2k2r/5p2/2p1p1p1/pb1pP1P1/4qP1p/2P2B2/P3P2P/2RQ1R1K b - - 4 21,165.0,149.0,e4f4,capture,24,0.018896,16.0,0
7k/8/3P1np1/5n2/1K5p/2R2Q2/8/4q3 w - - 0 51,-120.0,-247.0,f3a8,quiet,10,0.139488,127.0,0
r3k2r/ppp1n1p1/1q3p1p/nN1P4/8/1P1B1P2/P2Q1P1P/2KRR3 b q - 0 14,-282.0,-175.0,e8f7,quiet,24,0.102746,107.0,0
8/2bB1k2/7p/4p1pP/1pb1P1P1/1N6/1BP5/1K6 w - - 3 36,437.0,327.0,b3c5,quiet,15,0.057344,110.0,0
4k3/4npp1/p1p5/3p4/6B1/3r4/Pr5P/2R1RK2 b - - 3 22,370.0,448.0,b2h2,capture,15,0.035716,78.0,0
r3kbnr/pp1b3p/2q1ppp1/8/nPB1P3/5N2/P3QPPP/RNBR2K1 b kq - 0 11,-85.0,-42.0,b7b5,quiet,28,0.059791,43.0,0
8/7r/7P/3k4/8/8/8/7K w - - 2 52,-276.0,-529.0,h1g1,quiet,4,0.124129,253.0,0
8/8/8/4p1k1/4p1p1/4N1P1/5P1K/8 w - - 1 48,350.0,463.0,h2g2,quiet,8,0.052606,113.0,0
8/5k2/7p/3p2p1/2n4P/P7/6K1/2B5 b - - 0 41,237.0,230.0,g5h4,capture,9,0.006611,7.0,0
6k1/2p1B1p1/p1n1rn2/3p4/Q2p4/2P5/P4PP1/R4K2 b - - 1 23,-275.0,-223.0,c6e7,capture,17,0.046555,52.0,0
r2q1r2/pp3pkp/5np1/3p4/b2Q4/1P2PP2/P3B1PP/R4RK1 w - - 0 16,-107.0,131.0,b3a4,capture,23,0.329366,238.0,0
1r1nkb1r/pbppnpp1/4p1q1/8/1p1PP1P1/2PBNP1p/PP5P/R1BQ2RK w k - 4 13,-247.0,-233.0,a2a3,quiet,31,0.012931,14.0,0
8/5p2/4p1k1/r6p/5P2/p3RKP1/P7/8 b - - 11 51,275.0,213.0,g6f6,quiet,11,0.056493,62.0,0
r4k2/ppp4p/4q1pb/1P2N3/3PP2P/2P5/P1Q1K3/7R w - - 0 21,117.0,238.0,h1f1,quiet,19,0.135099,121.0,0
r2qk2r/1p1b2pp/p2b1n2/3pnp2/8/1P1BPP2/P1N3PP/1RBQK1NR w kq - 0 10,-230.0,-194.0,a2a3,quiet,28,0.036458,36.0,0
b2q1rk1/5ppp/1pp2n2/4n3/1b1p4/2N1P3/2PP1NPP/2BQKB1R w - - 0 10,-376.0,-437.0,c3a2,quiet,25,0.028217,61.0,0
5q2/1k5P/1pp3K1/5p2/2P5/p3P3/6Q1/8 b - - 10 51,109.0,156.0,f8e8,quiet,11,0.058628,47.0,0
8/3k1pp1/4p3/b6p/P2P1n2/Br6/2RP1PPP/3R2K1 w - - 5 30,387.0,270.0,d1a1,quiet,18,0.077188,117.0,0
r4r1k/2ppq1pp/b1pb1pn1/8/N2QP3/P3B3/1PP1BPPP/R3K2R b - - 6 16,-68.0,81.0,c6c5,quiet,27,0.211131,149.0,0
1r1qk2r/8/2pb2p1/1p2pbPp/4p2P/P1N5/1PPQ1P2/1RB1K2R w Kk - 0 15,-78.0,-23.0,d2e3,quiet,24,0.077351,55.0,0
3q1rk1/Q1p2pb1/1n1p1npp/1P2p3/2B1P3/B1N2P2/2PP1P1P/4K2R w K - 3 12,113.0,73.0,c4b3,quiet,25,0.053582,40.0,0
r4k2/1bq5/4p2r/pBP5/3QnN2/6Pp/7P/RR4K1 b - - 0 23,-23.0,57.0,e6e5,quiet,18,0.114353,80.0,0
r2nqrk1/1bppb1pp/4pn2/1p3p2/3P3P/2PBPN2/3NQPP1/R1B1K2R w K - 0 12,-234.0,-82.0,c1b2,quiet,29,0.177777,152.0,0
r3kb1r/7p/n1p1PppP/pp1q1b2/2p1N1n1/5N2/PPQBPPP1/3RKB1R w q - 2 12,-2.0,-193.0,f3g5,quiet,30,0.249437,191.0,0
8/1kp5/2p5/2PpK3/8/2P5/3rp3/6R1 w - - 0 58,-715.0,-499.0,g1e1,quiet,10,0.037481,216.0,0
6k1/2q2rp1/2b4p/4p3/2p1PpQP/2B5/6P1/R6K w - - 0 41,-107.0,-64.0,a1a5,quiet,16,0.058219,43.0,0
2rq1rk1/pp2ppbp/3p1np1/n7/P2PP1b1/2N1BN2/1Q2BPPP/R4RK1 w - - 5 12,-106.0,-20.0,a1c1,quiet,29,0.119232,86.0,0
5k2/1pR5/p5pp/n7/8/1PN5/1KPN2Br/4r3 w - - 3 34,82.0,264.0,d2f3,quiet,15,0.204631,182.0,0
