epoch,train_loss,val_loss,lr,seconds,clamped_feature_weights,clamped_output_weights
1,0.11826006750854842,0.10674416646361351,0.0009960967771506667,125.2,0,0
2,0.09158494148774932,0.10640081465244293,0.0009844486647586723,125.1,0,0
3,0.08267278711228679,0.10758759155869484,0.0009652393605146844,125.6,0,0
4,0.07479554975048873,0.10955016836524009,0.0009387718066217124,125.7,0,0
5,0.0676075298128263,0.11270673424005509,0.0009054634122155989,126.3,0,0
6,0.06114046005507043,0.11612927839159966,0.0008658394705735986,124.1,0,0
7,0.05541957661288607,0.11784155070781707,0.0008205248749256013,124.3,0,0
8,0.05103359752989844,0.12152792289853095,0.0007702342635146031,126.0,0,0
