epoch,train_loss,val_loss,lr,seconds,clamped_feature_weights,clamped_output_weights
1,0.11813630045183264,0.10637796446681022,0.0009960967771506667,119.3,0,0
2,0.09156748853282466,0.10601440817117691,0.0009844486647586723,120.6,0,0
3,0.0825690232177147,0.10787320137023926,0.0009652393605146844,121.3,0,0
4,0.07461506128311157,0.11008602380752563,0.0009387718066217124,121.7,0,0
5,0.06743639045849321,0.11319286450743675,0.0009054634122155989,124.0,0,0
6,0.06094934184837213,0.1163265623152256,0.0008658394705735986,125.7,0,0
7,0.05528223180184467,0.1187007412314415,0.0008205248749256013,124.3,0,0
8,0.05071123463485761,0.12461151480674744,0.0007702342635146031,125.4,0,0
