fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
6br/6p1/2p4k/p3RnNp/P1p1BP1P/6r1/1P1R1K2/8 w - - 2 32,-91.0,721.0,e4f5,capture,19,0.612531,812.0,0
1k1r1b1r/ppqn1p2/2pnp2p/5bp1/3P4/NQN1P2P/PP1BBPP1/R4RK1 b - - 10 14,19.0,97.0,d6e4,quiet,30,0.108761,78.0,0
2k4r/ppp2pb1/4b3/4p3/8/2P1P1B1/PP3PB1/R3K1N1 b - - 0 18,-119.0,-160.0,h8h5,quiet,19,0.050395,41.0,0
4r3/1k6/1P6/1P2pp1p/8/3pB3/6PP/4K3 w - - 0 34,-199.0,-208.0,e1d2,quiet,12,0.009357,9.0,0
3r2k1/1p2qpp1/p1n4p/P1bb1P2/4p1PP/2B1P2K/1P2B3/2RQ1R2 w - - 4 24,97.0,71.0,c3d2,quiet,24,0.035299,26.0,0
8/2p2kpp/P2b2p1/1P6/8/7P/R4KP1/7r b - - 0 31,272.0,192.0,d6c5,quiet,13,0.075937,80.0,0
8/5pk1/6p1/7p/2R5/8/5PK1/r7 w - - 4 50,-222.0,-264.0,c4d4,quiet,8,0.038397,42.0,0
3Q1rk1/2r4R/p1P1bq2/7Q/4B3/P3bp2/7P/5R1K b - - 0 37,-352.0,-382.0,f8d8,capture,17,0.016629,30.0,0
4k3/p4p2/5B2/1rp1Pq2/5b2/2PN4/PPK1Q3/8 w - - 0 25,-123.0,197.0,e2g2,quiet,15,0.426550,320.0,0
4rbk1/5bp1/5p2/7p/3B4/1q2NQ1P/5PP1/3R2K1 w - - 3 43,118.0,32.0,d1c1,quiet,16,0.117652,86.0,0
r6r/4nk2/1pPqbp2/1P2p3/1b2P2p/4B2P/2QN1P2/3RKBR1 b - - 2 29,-71.0,-73.0,a8a2,quiet,23,0.002758,2.0,0
3r3r/1R6/2nk1p2/2b1pP1p/2p5/3n3P/3P1PB1/B4KNR b - - 0 26,382.0,384.0,c6a5,quiet,20,0.001030,2.0,0
6k1/5rp1/2P5/8/8/1P2r3/7P/3RR2K b - - 0 33,-347.0,-265.0,e3b3,capture,10,0.059192,82.0,0
8/4kp2/6p1/3b1p1p/1K1b1B2/8/2p3PP/r1N2B1R b - - 3 35,393.0,486.0,a1b1,quiet,16,0.036843,93.0,0
3nk3/2p2p2/4b1p1/p2p2q1/Pb1Q4/2N1PR2/1PP2P1r/R3KB2 w Q - 0 15,-3.0,114.0,e1d2,quiet,22,0.162732,117.0,0
5b1r/p1pk3p/1p4p1/5p2/2N2P2/4BK1P/PPP3P1/R7 w - - 2 19,226.0,448.0,e3d4,quiet,19,0.143494,222.0,0
1b4r1/p4k2/1p3p2/P2p3r/1P2n2p/3N1K1P/2P3P1/1R1RB3 w - - 1 28,78.0,-40.0,a5b6,capture,20,0.167714,118.0,0
r1bq1rk1/3n1pp1/p1pb4/4p1Np/p2PP3/3B4/2P1QPPP/1RB2RK1 b - - 1 11,-58.0,-38.0,e5d4,capture,27,0.028233,20.0,0
2bN2nr/7p/p4k2/1p6/5bp1/6P1/PP3K1P/3R3R b - - 0 26,411.0,234.0,f4c7,quiet,17,0.120550,177.0,0
8/8/p5k1/P3p1P1/2RbN3/3r4/7r/2K2R2 b - - 9 45,102.0,214.0,d4e3,quiet,12,0.131435,112.0,0
6k1/p4p1q/1p3Q2/3pN1p1/3P4/3rP1P1/P4P2/5RK1 b - - 0 24,-302.0,-472.0,d3d2,quiet,17,0.087535,170.0,0
r2qk2r/p1p1bpp1/1pnp3p/7n/2PP2bP/P1NB1N2/1PQB1KP1/R6R w q - 8 12,70.0,49.0,f2g1,quiet,29,0.029344,21.0,0
3r4/p5k1/1p3qp1/2pp3p/P6N/1PP3P1/3P3P/1K2Q3 b - - 0 28,282.0,312.0,g6g5,quiet,18,0.022410,30.0,0
2r4r/p4k1p/4ppp1/1R2b3/1B2n3/8/P1P1B1PP/1K5R w - - 1 26,-80.0,-83.0,h1d1,quiet,19,0.004088,3.0,0
4Q3/6pk/8/2q2p2/1p2p2p/1P2N2P/P5PK/8 b - - 0 41,-296.0,0.0,c5e3,capture,14,0.346045,296.0,0
7r/8/ppkp4/2p1r1R1/P2p4/1P3P2/2KPP1RP/8 b - - 0 31,-147.0,-30.0,e5g5,capture,17,0.156703,117.0,0
r2qkbr1/1pp2p2/p1n1b3/3pp3/8/2NPBN1B/PPP1PP1P/R2QK2R b KQq - 0 9,-141.0,3.0,e6h3,capture,28,0.196781,144.0,0
r2r1bk1/2q2ppp/8/2p1pB1P/1nN1P3/pR1PP1P1/P3QR2/7K b - - 48 47,196.0,86.0,g7g6,quiet,24,0.134222,110.0,0
r4k1r/p3npp1/8/2p5/1p6/P4PP1/1PPNR1K1/R7 w - - 2 19,45.0,88.0,a3b4,capture,18,0.059601,43.0,0
8/3n4/4bk1p/1p3p1P/B2K1P2/8/8/1R6 w - - 0 54,131.0,388.0,b1b5,capture,11,0.223148,257.0,0
3qr1k1/1b3pp1/4n2p/1p1n4/3P4/1P4PN/1B3PBP/3QR1K1 w - - 0 21,-40.0,4.0,h3f4,quiet,21,0.063068,44.0,0
r4rk1/pp4p1/2p1pn2/7p/1P1n1P1P/P1N2P2/1B3K2/3R3R b - - 1 15,144.0,106.0,a8d8,quiet,21,0.048146,38.0,0
1r2k2r/1bq2pb1/3Rp3/p2pP1p1/P2P2N1/1P2R1P1/5P2/3Q1BK1 b k - 4 24,-97.0,-119.0,b8d8,quiet,23,0.028781,22.0,0
2k5/8/2n5/p7/5P2/2NK4/1pr5/R7 w - - 0 51,-148.0,-151.0,a1b1,quiet,9,0.003607,3.0,0
r2q1r1k/2p1b1pp/p2pQn2/1p4N1/8/1PPBP3/PB4PP/R2K3R b - - 2 15,-180.0,-135.0,d8e8,quiet,25,0.053049,45.0,0
1Q1R4/4k3/p2b2q1/p2p4/P2P2P1/5P2/2b1r3/R5K1 w - - 4 32,-73.0,-166.0,b8c8,quiet,16,0.118698,93.0,0
r1bq2nr/pp3kpp/5p2/2bpp3/2P3PP/P2BP3/1P1B1P2/R2QK1NR b KQ - 0 10,-89.0,-15.0,f7e8,quiet,28,0.103778,74.0,0
8/8/8/5ppk/1r6/8/2RBPK2/8 b - - 1 40,-247.0,-265.0,b4d4,quiet,8,0.015714,18.0,0
1r1q2k1/5p2/2p1rppp/2Q5/3P4/1P3N2/P1K2PPP/R2R4 b - - 1 17,-367.0,-331.0,e6e2,quiet,20,0.021624,36.0,0
5rk1/2pq2p1/bp3p1p/p2p1n2/P2P1BN1/2P2Q1P/1P3PP1/4R1K1 w - - 6 22,68.0,98.0,f4c7,capture,24,0.040779,30.0,0
1r3rk1/3Q2p1/4p2p/2pp3q/Pp6/4RN2/3N1PPP/6K1 w - - 0 21,-60.0,48.0,d7e6,capture,19,0.154140,108.0,0
8/8/8/6n1/2pk1b2/8/4R1K1/1B6 b - - 11 69,138.0,93.0,f4e3,quiet,7,0.058043,45.0,0
5bk1/p7/1p5p/8/4r1p1/P1B3PP/1P1R2K1/8 b - - 0 30,-40.0,-18.0,h6h5,quiet,14,0.031431,22.0,0
8/2p5/5k2/3R2pp/7n/2rB4/5K2/8 b - - 1 43,404.0,449.0,c7c6,quiet,9,0.018891,45.0,0
8/1p2r2p/6k1/5pP1/1p3B2/1P1PP3/PK6/8 w - - 3 29,-228.0,-179.0,d3d4,quiet,13,0.050932,49.0,0
4r3/1p3k2/P2p2p1/P2P1b2/2Pb3p/8/3B1PR1/5BK1 b - - 0 36,-152.0,68.0,b7a6,capture,17,0.302411,220.0,0
2r2rk1/pp2ppb1/2nqb2p/6p1/3Pp1P1/PP2PN1P/1B3P2/2RQKB1R w - - 0 13,-7.0,-36.0,f3d2,quiet,28,0.041551,29.0,0
4Q3/2k5/4K3/1P2p3/5q2/3p4/8/8 b - - 2 48,288.0,272.0,f4e4,quiet,7,0.012773,16.0,0
2k5/5pp1/p1p1p2r/4b3/2K1P2P/5B2/PRPr4/7R w - - 2 32,-12.0,-224.0,c4b3,quiet,17,0.266791,212.0,0
8/4kp2/2R4P/1r6/3b1PK1/8/8/8 b - - 0 54,113.0,198.0,b5b1,quiet,8,0.100520,85.0,0
r2q4/3PR3/p4pk1/1RQ2b1r/P1P2P1p/5p2/1P5P/6K1 w - - 0 29,105.0,-77.0,b5a5,quiet,19,0.255701,182.0,0
r1b1r3/2k3p1/pp6/P1pp1n1p/3n3P/2R5/1PPN1PP1/3K1BNR w - - 1 18,-4.0,-97.0,c3d3,quiet,24,0.130321,93.0,0
r6k/p4ppp/3N4/3R4/P7/2q2n2/5QKP/8 b - - 1 28,257.0,138.0,f3e1,quiet,14,0.125710,119.0,0
8/8/1k6/5p2/8/2p1N3/5K2/8 w - - 0 54,18.0,154.0,e3d5,quiet,5,0.182285,136.0,0
r2q1rk1/pbp2pb1/np1pB1p1/4p1Pp/2P1P2P/2NPBN2/PP3P2/R2QK2R b KQ - 0 10,-122.0,-60.0,f7e6,capture,31,0.083196,62.0,0
3r4/5qpk/1p5p/2p2p2/P4P2/2Q3PP/3n1BB1/R5K1 b - - 2 27,-132.0,-120.0,d2e4,quiet,18,0.015182,12.0,0
r2qk2r/1pp1p1bp/1n1nbpp1/pP1p4/P2P3P/2N3P1/2PNPPB1/R1BQ1RK1 b kq - 4 9,24.0,65.0,e8f7,quiet,32,0.057982,41.0,0
1b2rrk1/3qn1pp/P1p1p3/1p1n4/3P2P1/8/1PP2PB1/R1BQR1K1 w - - 1 18,-8.0,-9.0,c1g5,quiet,24,0.001438,1.0,0
r3k2r/p1qnppb1/b2p1np1/2pP2B1/2N1P1p1/P1NB4/1PP2P1P/R2QK2R w KQkq - 4 9,-93.0,-3.0,d1e2,quiet,30,0.126413,90.0,0
8/8/8/4BK2/5p1p/1k2r3/8/R7 b - - 1 71,-59.0,-180.0,f4f3,quiet,7,0.154008,121.0,0
1r4k1/6p1/5n2/Rb6/3P4/Br4P1/1P3P2/2R3K1 w - - 1 44,128.0,-21.0,a3d6,quiet,14,0.206486,149.0,0
6k1/2p2rpp/1p6/p2Q4/8/1PN4q/PBPP3P/R2K4 w - - 4 21,521.0,575.0,d1e2,quiet,18,0.012235,54.0,0
2R3bk/4q1bp/5p2/2p2P1P/3pNB2/3P1Q1K/r7/8 b - - 0 40,26.0,-36.0,e7d7,quiet,17,0.088971,62.0,0
r1b1k2r/ppp1qpb1/8/3Pn2P/3QN1np/P1Pp4/1P3P2/R1B1KBNR b KQkq - 3 10,130.0,195.0,c8f5,quiet,28,0.075637,65.0,0
4kb1r/rb4pp/p1n2p2/1p1q4/3ppP1N/1P4N1/PB1P2PP/2RQR1K1 w k - 2 16,-93.0,125.0,g3e4,capture,27,0.303240,218.0,0
8/p1p4q/2p4k/2P1Pr1p/P3Qbb1/8/1B6/1K3R2 b - - 4 31,339.0,583.0,f4e5,capture,16,0.090698,244.0,0
8/5pK1/5p2/4nk2/2r5/7P/8/6R1 b - - 7 57,633.0,585.0,c4f4,quiet,8,0.007841,48.0,0
1r1qkb1r/p1pp1ppp/n7/4Pp2/3P1N2/Pp1P1Q2/1P5P/R1B1K1R1 b Qk - 0 14,159.0,133.0,d8h4,quiet,26,0.031509,26.0,0
r3k1nr/3b1pp1/pqn1p2p/3pP3/N7/p5P1/1PPN1P1P/R2QKB1R b kq - 0 12,104.0,123.0,b6d4,quiet,27,0.024617,19.0,0
2k1r3/8/pp3pp1/2b2n1p/2P4P/P2p2PB/2bK1P2/R1B3N1 w - - 0 25,-178.0,-327.0,g3g4,quiet,21,0.132005,149.0,0
8/2r4k/8/8/4R2p/4K3/8/8 b - - 1 56,98.0,116.0,c7c3,quiet,5,0.023591,18.0,0
6k1/P4rp1/2pq4/4p3/2P4b/8/3PP2P/3K2R1 w - - 0 32,-377.0,-171.0,a7a8q,promotion,14,0.169569,206.0,0
r5k1/1p1b1pp1/p2b3r/2pp2q1/P7/1Q1PPB1P/1B3PP1/R4RK1 b - - 4 19,32.0,49.0,d7h3,capture,24,0.024131,17.0,0
1r3rk1/p1q3p1/p6p/2p1b3/3pP3/1P5P/P1P1NPP1/R2QK2R b - - 0 20,108.0,96.0,d4d3,quiet,23,0.015861,12.0,0
br2r1k1/4qpp1/p1nb1n1p/2B5/1P4P1/5N1P/2Q1NPB1/2RR2K1 b - - 2 19,-232.0,172.0,d6c5,capture,24,0.520859,404.0,0
8/8/8/5p2/R7/4p2P/4krP1/6K1 b - - 2 46,223.0,327.0,f2f1,quiet,8,0.084805,104.0,0
rk6/1pp1p2R/p2q4/3P2r1/2P3p1/1B6/PR3P2/3K4 w - - 1 25,-449.0,-531.0,b2e2,quiet,17,0.025203,82.0,0
r2qk1r1/p2n3p/2p1p1bQ/Pp1p1p1n/1b4P1/2NPPN1P/1BP2P2/R3KB1R b KQq - 0 13,77.0,-21.0,h5g7,quiet,30,0.139217,98.0,0
r1br2k1/7p/p1p4p/5p2/8/P3PPPP/P5B1/R4K1R w - - 0 15,-5.0,21.0,h1g1,quiet,19,0.037380,26.0,0
r1q1kb1r/1b1p1ppp/4p3/p7/3B1n1P/5N2/PPP3P1/R2QKB1R b kq - 1 11,52.0,168.0,c8c6,quiet,25,0.150258,116.0,0
8/pp2bk2/4bp2/1q2n3/3BB1r1/4Q3/2R2K2/R7 w - - 4 34,-152.0,8.0,c2b2,quiet,15,0.217292,160.0,0
1bk5/8/P7/P7/4Kp2/2P5/3B2r1/1R6 w - - 7 47,343.0,642.0,d2f4,capture,10,0.097680,299.0,0
r4rk1/1QB2n2/2p5/3p1bpp/3P1P1q/P1PN4/P2K1n2/R4BR1 b - - 0 20,121.0,197.0,a8a3,capture,23,0.089162,76.0,0
r4k2/2p3p1/npP1p2p/8/2PBp3/pP5P/6P1/3R2K1 w - - 0 29,-94.0,-203.0,d1f1,quiet,18,0.130815,109.0,0
1r4k1/p3pp2/3b2p1/2p2b1p/P1R1p2P/2B1P3/1P2BPP1/4K3 w - - 1 22,75.0,-24.0,a4a5,quiet,21,0.140772,99.0,0
2k3r1/1pp1n3/p4p1r/P3p3/2P1P3/P1B1P3/5KBp/7R b - - 0 27,429.0,463.0,e7c6,quiet,19,0.012967,34.0,0
1n1q1b1r/1r3k1p/1p2ppp1/pB1p1n2/P2P1B2/2P2P1P/1P5P/RN1Q1KR1 w - - 2 12,12.0,-27.0,b1a3,quiet,28,0.056041,39.0,0
r3k2r/p2qnp2/1p5b/2p5/2QpP1p1/3P4/PP2NPPP/R1BK3R b - - 2 15,65.0,20.0,a8d8,quiet,25,0.063716,45.0,0
5rk1/2p2pp1/2p1p3/2P3Pp/3Pn2P/4Bqb1/PQ3P2/R4K1R w - - 0 16,12.0,-8.0,h1h3,quiet,22,0.028773,20.0,0
2r2b1k/1bqp1pR1/1p2nn1p/r4N1P/P1B2p2/2NPP3/1BP1Q3/R3K3 b Q - 0 19,0.0,288.0,f8g7,capture,26,0.339951,288.0,0
r1bq1rk1/pp4pp/2p2P2/2bp4/5N2/2P2P2/PP5P/R1BQKB1R w KQ - 0 10,153.0,143.0,f4d3,quiet,25,0.012066,10.0,0
r2qk2r/1bp2pb1/1pn1p2p/p2n2p1/3P4/P1NBPN1P/1PQB1PP1/R3K2R b KQkq - 1 9,14.0,56.0,d5c3,capture,30,0.059763,42.0,0
6k1/3b4/p2p4/r5pp/4p3/4P2P/5PP1/2R2NK1 w - - 0 34,-73.0,-28.0,f1g3,quiet,15,0.063328,45.0,0
r2qkb1r/3p1pp1/p1n5/p2N3p/4PBn1/8/1P3PB1/R2Q1RK1 b kq - 1 16,65.0,47.0,g4e5,quiet,23,0.025237,18.0,0
r3k3/5p2/b3p2p/p7/1p3P2/4N3/P4KPP/2RR4 w q - 4 27,400.0,430.0,c1c5,quiet,16,0.013300,30.0,0
r2r2k1/1N3p2/5np1/p3n3/8/4Bp1P/PPP5/R3K2R b - - 0 19,347.0,220.0,d8d5,quiet,18,0.100404,127.0,0
8/p7/P4kp1/3B1p1p/2Pp3P/3PqP2/2r1P3/4RK1R w - - 2 30,-273.0,-256.0,h1g1,quiet,18,0.014387,17.0,0
1kr5/1p2Bp2/p1r1p1q1/1p1pP2p/1P1P2pP/R1PQ2P1/3N1PK1/8 w - - 15 48,73.0,122.0,e7d6,quiet,24,0.065159,49.0,0
8/1pk5/3b2N1/2p5/2q1nPN1/B3P3/3P4/4K3 w - - 2 37,-636.0,-710.0,g4e5,quiet,13,0.008549,74.0,0
r4rk1/2ppn1q1/pp2p1p1/8/5P2/3B2P1/P1PQ2K1/1R5R w - - 2 20,13.0,-32.0,h1h4,quiet,20,0.064622,45.0,0
8/5Bpk/5bp1/r7/6R1/7P/2K5/8 b - - 3 48,159.0,194.0,g6g5,quiet,9,0.039307,35.0,0
8/8/8/8/1P6/6Kp/8/3k4 w - - 0 62,-29.0,747.0,b4b5,quiet,4,0.528252,776.0,0
r2qk2r/pp3ppp/2nbbn2/8/P7/3N1N2/1BPP1PPP/R2QKB1R w KQkq - 4 9,21.0,101.0,f1e2,quiet,27,0.111205,80.0,0
r1bq1knr/5p2/ppn5/3pb3/1P4Pp/P1P2P2/4BN1P/RNBQ1RK1 w - - 2 14,66.0,66.0,f3f4,quiet,27,0.000000,0.0,0
8/1k5r/p7/p7/8/8/1B1KN3/8 b - - 1 47,31.0,135.0,a5a4,quiet,7,0.140565,104.0,0
1r2k2r/5p2/2p1p1p1/pb1pP1P1/4qP1p/2P2B2/P3P2P/2RQ1R1K b - - 4 21,104.0,45.0,e4f4,capture,24,0.080952,59.0,0
7k/8/3P1np1/5n2/1K5p/2R2Q2/8/4q3 w - - 0 51,-166.0,-210.0,f3c6,quiet,10,0.047862,44.0,0
r3k2r/ppp1n1p1/1q3p1p/nN1P4/8/1P1B1P2/P2Q1P1P/2KRR3 b q - 0 14,-111.0,-152.0,e8d8,quiet,24,0.051261,41.0,0
8/2bB1k2/7p/4p1pP/1pb1P1P1/1N6/1BP5/1K6 w - - 3 36,476.0,348.0,b3d2,quiet,15,0.058213,128.0,0
4k3/4npp1/p1p5/3p4/6B1/3r4/Pr5P/2R1RK2 b - - 3 22,441.0,368.0,b2h2,capture,15,0.034127,73.0,0
r3kbnr/pp1b3p/2q1ppp1/8/nPB1P3/5N2/P3QPPP/RNBR2K1 b kq - 0 11,-76.0,8.0,a8c8,quiet,28,0.119172,84.0,0
8/7r/7P/3k4/8/8/8/7K w - - 2 52,-320.0,-527.0,h1g2,quiet,4,0.090879,207.0,0
8/8/8/4p1k1/4p1p1/4N1P1/5P1K/8 w - - 1 48,304.0,412.0,h2g2,quiet,8,0.062692,108.0,0
8/5k2/7p/3p2p1/2n4P/P7/6K1/2B5 b - - 0 41,213.0,238.0,g5h4,capture,9,0.024246,25.0,0
6k1/2p1B1p1/p1n1rn2/3p4/Q2p4/2P5/P4PP1/R4K2 b - - 1 23,-113.0,-139.0,c6e7,capture,17,0.032888,26.0,0
r2q1r2/pp3pkp/5np1/3p4/b2Q4/1P2PP2/P3B1PP/R4RK1 w - - 0 16,-87.0,13.0,b3a4,capture,23,0.141350,100.0,0
1r1nkb1r/pbppnpp1/4p1q1/8/1p1PP1P1/2PBNP1p/PP5P/R1BQ2RK w k - 4 13,-75.0,-100.0,a2a3,quiet,31,0.033777,25.0,0
8/5p2/4p1k1/r6p/5P2/p3RKP1/P7/8 b - - 11 51,277.0,223.0,g6f5,quiet,11,0.048176,54.0,0
r4k2/ppp4p/4q1pb/1P2N3/3PP2P/2P5/P1Q1K3/7R w - - 0 21,267.0,171.0,h1f1,quiet,19,0.095053,96.0,0
r2qk2r/1p1b2pp/p2b1n2/3pnp2/8/1P1BPP2/P1N3PP/1RBQK1NR w kq - 0 10,-17.0,-144.0,a2a4,quiet,28,0.171683,127.0,0
b2q1rk1/5ppp/1pp2n2/4n3/1b1p4/2N1P3/2PP1NPP/2BQKB1R w - - 0 10,-270.0,-338.0,e3d4,capture,25,0.049449,68.0,0
5q2/1k5P/1pp3K1/5p2/2P5/p3P3/6Q1/8 b - - 10 51,149.0,53.0,f8e8,quiet,11,0.126496,96.0,0
8/3k1pp1/4p3/b6p/P2P1n2/Br6/2RP1PPP/3R2K1 w - - 5 30,426.0,282.0,a3c5,quiet,18,0.085473,144.0,0
r4r1k/2ppq1pp/b1pb1pn1/8/N2QP3/P3B3/1PP1BPPP/R3K2R b - - 6 16,-135.0,24.0,a6e2,capture,27,0.219544,159.0,0
1r1qk2r/8/2pb2p1/1p2pbPp/4p2P/P1N5/1PPQ1P2/1RB1K2R w Kk - 0 15,51.0,5.0,d2e3,quiet,24,0.065677,46.0,0
3q1rk1/Q1p2pb1/1n1p1npp/1P2p3/2B1P3/B1N2P2/2PP1P1P/4K2R w K - 3 12,124.0,106.0,c4e2,quiet,25,0.023258,18.0,0
r4k2/1bq5/4p2r/pBP5/3QnN2/6Pp/7P/RR4K1 b - - 0 23,-45.0,116.0,e6e5,quiet,18,0.225400,161.0,0
r2nqrk1/1bppb1pp/4pn2/1p3p2/3P3P/2PBPN2/3NQPP1/R1B1K2R w K - 0 12,-102.0,-39.0,a1a8,capture,29,0.086822,63.0,0
r3kb1r/7p/n1p1PppP/pp1q1b2/2p1N1n1/5N2/PPQBPPP1/3RKB1R w q - 2 12,-79.0,-158.0,f3g5,quiet,30,0.101132,79.0,0
8/1kp5/2p5/2PpK3/8/2P5/3rp3/6R1 w - - 0 58,-586.0,-461.0,g1e1,quiet,10,0.032619,125.0,0
6k1/2q2rp1/2b4p/4p3/2p1PpQP/2B5/6P1/R6K w - - 0 41,-191.0,-128.0,a1e1,quiet,16,0.073862,63.0,0
2rq1rk1/pp2ppbp/3p1np1/n7/P2PP1b1/2N1BN2/1Q2BPPP/R4RK1 w - - 5 12,-33.0,19.0,b2b4,quiet,29,0.074664,52.0,0
5k2/1pR5/p5pp/n7/8/1PN5/1KPN2Br/4r3 w - - 3 34,75.0,240.0,d2f3,quiet,15,0.192952,165.0,0
5b1r/4n2p/1k3B1P/n6R/b1p5/P3P3/4BPP1/4K3 b - - 2 24,242.0,297.0,h8g8,quiet,17,0.045712,55.0,0
4r1k1/2qn2p1/1ppb1p2/p2p1b1p/P6P/1P1N1PP1/1BPQ1PB1/2R3K1 b - - 1 17,32.0,-20.0,f5d3,capture,26,0.074672,52.0,0
1k1q4/pp2bRpn/2n5/4p1rb/1P1p3P/P2P2Q1/2PB2B1/R5K1 w - - 0 23,46.0,92.0,h4g5,capture,23,0.063573,46.0,0
6k1/p4p2/6p1/6Pp/r4p1P/5N1q/3Q1K2/6R1 b - - 9 53,96.0,6.0,h3f5,quiet,14,0.126109,90.0,0
5Q2/6pk/p1P1b2p/4Np2/P2p1P2/B5P1/1KPn3P/7q w - - 0 27,434.0,-751.0,a3d6,quiet,19,0.910938,1185.0,0
8/p1k1r1Rp/8/2ppr3/8/P2QN2P/2P1KP2/2qN4 w - - 2 45,253.0,221.0,d3h7,capture,17,0.029864,32.0,0
8/p2r4/1pk5/P1p5/2P5/1P6/2K5/6R1 b - - 1 37,-8.0,21.0,b6a5,capture,10,0.041696,29.0,0
r3k2r/2pn1p2/1p2p2p/p3n3/2PpNbPP/BP1P3R/P3BP2/R2K4 w kq - 0 18,139.0,20.0,a3b2,quiet,26,0.161256,119.0,0
6Q1/p2rk3/8/4p3/3b1q2/6p1/PP4PP/3R3K w - - 0 36,-114.0,-188.0,g8g7,quiet,14,0.088498,74.0,0
2k1r3/p2q4/2pb1p1p/2pp4/P7/2PQ1P2/1P4K1/R4N2 b - - 3 22,134.0,380.0,c5c4,quiet,18,0.215301,246.0,0
rnb1kb2/ppp3r1/4pn1p/3p4/3P1Np1/2P5/PP2P1BP/RNB1K2R w q - 1 9,42.0,8.0,a2a4,quiet,27,0.048639,34.0,0
2r5/1p5p/3qb1pk/p4p2/P3p3/1P1pPP1P/3P2P1/Q2B1RK1 b - - 2 20,377.0,203.0,e4f3,capture,22,0.134655,174.0,0
8/7p/8/5kPK/8/8/8/8 w - - 6 60,16.0,0.0,h5h4,quiet,4,0.023010,16.0,0
8/5p2/3np3/2kp4/1p5r/2NB4/2PP4/2K2R2 w - - 0 32,-94.0,75.0,c3a4,quiet,13,0.238358,169.0,0
4r1k1/8/8/8/P3p3/2B3P1/1P5r/2KR4 b - - 0 41,-105.0,3.0,e4e3,quiet,10,0.150986,108.0,0
r3k2r/pp2qpp1/2n1b3/2Q5/3Pp3/7P/PPPB4/2KR1B1R w kq - 3 17,31.0,22.0,c5e7,capture,22,0.012876,9.0,0
5k2/p4p2/2B2n1p/2P5/1P1PpP2/P6P/2r3r1/R4K1R b - - 6 35,76.0,81.0,c2e2,quiet,18,0.006840,5.0,0
r2r2k1/5p1p/4p2n/ppQ5/3PP1Pq/7R/4NPP1/5RK1 b - - 4 21,7.0,-248.0,h4f6,quiet,20,0.316600,255.0,0
5rk1/6pp/3q4/8/pp2Q2P/6P1/PP3P2/2R3K1 w - - 1 29,87.0,111.0,e4c4,quiet,15,0.031870,24.0,0
8/8/2k5/pp1p2p1/3P4/P2NK3/1Pr1B3/8 w - - 10 40,96.0,6.0,e2d1,quiet,12,0.126109,90.0,0
2k5/6Q1/p2q4/1p6/3pP3/3P4/1P6/1K6 w - - 11 38,35.0,100.0,e4e5,quiet,10,0.089866,65.0,0
rn2k1nr/1p1b1pp1/1q1bp3/p1p1P1Bp/2pP4/P4N2/1P3PPP/R2QKB1R w KQkq - 0 9,-75.0,27.0,e5d6,capture,30,0.145066,102.0,0
2kr2r1/1pq2p2/2pbp3/p7/3P2Pp/P1N1P3/1P2QPP1/R4RK1 b - - 2 18,-32.0,67.0,d6h2,quiet,23,0.141165,99.0,0
4r1k1/2R4R/p4p2/8/8/6K1/3r4/8 w - - 26 52,-255.0,0.0,c7g7,quiet,8,0.312738,255.0,0
1r1kq2Q/p1pnb3/8/7p/2B5/1P6/2P3PP/1K1R4 w - - 5 28,45.0,-20.0,h8e5,quiet,16,0.093151,65.0,0
8/1b3rpk/2q1p2p/4Pn2/ppP3Q1/3R3P/1B4P1/2R3K1 w - - 0 38,60.0,61.0,c4c5,quiet,19,0.001396,1.0,0
8/6k1/4nb2/Q7/3P4/P3q3/1P1R4/K2B2r1 b - - 0 50,245.0,308.0,e6d4,capture,12,0.051011,63.0,0
6k1/pp5p/2p1pbp1/2Pr1p2/1PQ5/PR6/4B1P1/q1B2K2 b - - 2 27,108.0,101.0,f6g5,quiet,20,0.009215,7.0,0
r4k2/pR1R4/1p4pp/2p5/4n3/P5P1/P1P4P/6K1 w - - 0 31,514.0,494.0,d7f7,quiet,16,0.005687,20.0,0
8/1p6/2p1b3/P1P3B1/8/5BKp/1k6/8 w - - 17 59,245.0,245.0,a5a6,quiet,10,0.000000,0.0,0
2r5/1p4b1/pR3nk1/3pB1p1/2b3p1/2P5/1PN4P/2KR4 b - - 5 26,132.0,22.0,c8e8,quiet,18,0.149704,110.0,0
r3r3/1pk3B1/2p5/p1bn1b1p/8/1P2P3/P2P1NPP/R3KB1R w KQ - 1 17,75.0,115.0,a1d1,quiet,22,0.053420,40.0,0
4Qb2/1q3pkp/p4pp1/B1p2b2/2P5/1P3r1P/5PP1/1R4K1 w - - 0 35,-206.0,-408.0,g2f3,capture,20,0.146831,202.0,0
4r3/1kp1nr2/p5pp/5b2/5P2/qPQ1B1RP/P4K2/4R3 w - - 0 25,-128.0,-278.0,e3c5,quiet,19,0.155758,150.0,0
r3k2r/1bqpb1p1/pp2pn2/2p1np1p/P2P3P/2N1PPPN/1PP1BK2/R1BQ3R b kq - 0 9,174.0,126.0,e5g4,quiet,32,0.057602,48.0,0
k7/8/7p/PPp1p2p/2P1P1nP/2BKP1P1/8/8 w - - 1 40,573.0,565.0,a5a6,quiet,15,0.001616,8.0,0
